Time (msec),Accelerator Pedal Angle (%),Battery Voltage (V),CL/OL Fueling* (status),Combined Throttle Request (D2WD610H diagnostic)* (%),Coolant Temperature (C),Effective Idle Speed Target (D2WD610H diagnostic)* (rpm),Engine Load (4-Byte)* (g/rev),Engine Speed (rpm),External Wideband AFR (D2WD610H master)* (estimated AFR (14.64 stoich)),External Wideband Input ADC (D2WD610H master)* (ADC counts),Final Fueling Base (4-byte)* (fuel-air equivalence ratio),Fuel Injector #1 Pulse Width (4-byte)* (ms),Idle Air Feedback Flags (D2WD610H diagnostic)* (raw flags),Ignition Total Timing (degrees),Intake Air Temperature (C),Manifold Absolute Pressure (kPa),Mass Airflow (g/s),Throttle Opening Angle (%),Transient Load Fuel Correction (D2WD610H diagnostic)* (raw additive factor)
122926,0.00,14.24,7,4.74,59,856.6,0.54,890,14.12,27072,1.01,1.7680,9,15.00,28,33,7.97,4.71,0.0000
123031,0.00,14.16,7,4.74,59,856.6,0.54,885,14.12,27008,1.01,1.7668,9,15.00,28,33,7.92,4.71,0.0000
123134,0.00,14.16,7,4.73,59,856.4,0.54,884,14.10,27008,1.01,1.7652,9,15.50,28,33,7.88,4.71,0.0000
123238,0.00,14.24,7,4.74,59,856.3,0.54,882,14.11,27008,1.01,1.7643,9,15.00,28,33,7.89,4.71,0.0000
123342,0.00,14.08,7,4.74,59,856.2,0.54,885,14.14,28416,1.01,1.7637,9,15.00,28,33,7.92,4.71,0.0000
123446,0.00,14.24,7,4.74,59,856.2,0.54,885,14.30,28480,1.01,1.7630,9,15.00,28,33,7.88,4.71,0.0000
123550,0.00,14.32,7,4.73,59,856.1,0.54,884,14.10,27008,1.01,1.7637,9,15.50,28,34,7.91,4.71,0.0000
123654,0.00,14.16,7,4.74,59,856.0,0.54,884,14.11,26944,1.01,1.7630,9,15.00,28,33,7.90,4.71,0.0000
123758,0.00,14.16,7,4.74,59,856.0,0.54,884,14.11,26752,1.01,1.7637,9,15.00,28,33,7.99,4.71,0.0000
123862,0.00,14.24,7,4.73,59,856.0,0.54,886,14.09,27008,1.01,1.7632,9,15.00,28,33,7.92,4.71,0.0000
123966,0.00,14.24,7,4.72,59,855.9,0.54,884,14.11,27072,1.01,1.7628,9,15.00,28,33,7.92,4.71,0.0000
124070,0.00,14.16,7,4.73,59,855.9,0.54,885,14.12,27008,1.01,1.7625,9,15.00,28,33,7.92,4.71,0.0000
124174,0.00,14.16,7,4.73,59,855.9,0.54,888,14.10,27008,1.01,1.7625,9,15.00,28,33,7.96,4.71,0.0000
124277,0.00,14.24,7,4.73,59,855.9,0.54,886,14.10,27072,1.01,1.7620,9,15.50,28,33,7.92,4.71,0.0000
124381,0.00,14.16,7,4.73,59,855.9,0.54,883,14.12,27072,1.01,1.7620,9,15.00,28,33,7.89,4.71,0.0000
124486,0.00,14.16,7,4.73,59,855.9,0.54,886,14.10,26624,1.01,1.7608,9,15.00,28,33,7.89,4.71,0.0000
124589,0.00,14.24,7,4.73,59,855.9,0.54,887,14.07,26880,1.01,1.7610,9,15.00,28,33,7.93,4.71,0.0000
124694,0.00,14.16,7,4.72,59,855.9,0.54,890,13.88,25344,1.01,1.7612,9,15.00,28,33,7.95,4.71,0.0000
124797,0.00,14.16,7,4.73,59,855.9,0.54,886,14.12,26816,1.01,1.7617,9,14.50,28,33,7.92,4.71,0.0000
124901,0.00,14.24,7,4.73,59,855.9,0.54,890,14.09,27008,1.01,1.7608,9,15.00,28,33,7.96,4.71,0.0000
125006,0.00,14.16,7,4.72,59,855.9,0.54,887,14.18,30144,1.01,1.7610,9,15.00,28,33,7.94,4.71,0.0000
125109,0.00,14.00,7,4.73,59,855.9,0.54,892,14.59,30144,1.01,1.7605,9,15.00,28,33,7.98,4.71,0.0000
125213,0.00,14.16,7,4.73,59,855.9,0.54,890,14.56,29760,1.01,1.7578,9,15.00,28,33,7.87,4.71,0.0000
125317,0.00,14.16,7,4.73,59,855.9,0.54,886,14.10,27072,1.01,1.7568,9,15.00,28,33,7.90,4.71,0.0000
125422,0.00,14.16,7,4.73,59,855.9,0.53,886,14.13,26880,1.01,1.7555,9,15.00,28,33,7.92,4.71,0.0000
125525,0.00,14.16,7,4.72,59,855.7,0.53,888,14.63,29888,1.01,1.7550,9,15.00,28,33,7.86,4.71,0.0000
125628,0.00,14.24,7,4.73,59,855.8,0.53,891,14.80,31488,1.01,1.7538,9,15.00,28,33,7.89,4.71,0.0000
125733,0.00,14.16,7,4.73,59,855.8,0.53,887,14.58,30016,1.01,1.7545,9,15.00,28,33,7.94,4.71,0.0000
125837,0.00,14.16,7,4.72,59,855.8,0.53,889,14.60,29760,1.01,1.7512,9,15.00,28,33,7.84,4.71,0.0000
125941,0.00,14.24,7,4.72,59,855.6,0.53,890,14.54,29760,1.01,1.7505,9,15.00,28,33,7.87,4.71,0.0000
126044,0.00,14.16,7,4.73,59,855.5,0.53,890,14.53,30336,1.01,1.7518,9,15.00,28,33,7.97,4.71,0.0000
126149,0.00,14.16,7,4.73,59,855.4,0.53,892,14.60,29888,1.01,1.7512,9,15.00,28,33,7.86,4.71,0.0000
126252,0.00,14.32,7,4.72,59,855.4,0.53,893,14.57,29696,1.01,1.7518,9,15.00,28,33,7.90,4.71,0.0000
126357,0.00,14.16,7,4.72,59,855.4,0.53,890,14.57,30144,1.01,1.7503,9,15.00,28,33,7.88,4.71,0.0000
126461,0.00,14.16,7,4.72,59,855.3,0.53,892,14.60,29952,1.01,1.7483,9,15.00,28,33,7.89,4.71,0.0000
126564,0.00,14.24,7,4.73,59,855.3,0.53,893,14.64,29696,1.01,1.7480,9,15.00,28,33,7.90,4.71,0.0000
126669,0.00,14.16,7,4.72,59,855.3,0.53,890,14.55,29952,1.01,1.7478,9,15.00,28,33,7.89,4.71,0.0000
126772,0.00,14.00,7,4.73,59,855.3,0.53,889,14.35,28480,1.01,1.7472,9,15.00,28,33,7.95,4.71,0.0000
126876,0.00,14.16,7,4.72,59,855.2,0.53,890,14.40,29696,1.01,1.7475,9,15.00,28,33,7.87,4.71,0.0000
126980,0.00,14.24,7,4.72,59,855.2,0.53,889,14.57,30080,1.01,1.7472,9,15.00,28,33,7.96,4.71,0.0000
127084,0.00,14.24,7,4.72,59,855.2,0.53,887,14.64,30080,1.01,1.7470,9,15.00,28,33,7.84,4.71,0.0000
127187,0.00,14.16,7,4.72,59,855.2,0.53,892,14.60,29952,1.01,1.7480,9,15.00,28,33,7.86,4.71,0.0000
127292,0.00,14.24,7,4.72,59,855.2,0.53,893,14.56,29888,1.01,1.7468,9,14.50,28,33,7.90,4.71,0.0000
127396,0.00,14.08,7,4.72,59,855.2,0.53,896,14.57,30080,1.01,1.7460,9,14.50,28,33,7.93,4.71,0.0000
127499,0.00,14.16,7,4.72,59,855.2,0.53,894,14.60,29952,1.01,1.7452,9,15.00,28,33,7.88,4.71,0.0000
127604,0.00,14.24,7,4.71,59,855.2,0.53,894,14.64,29696,1.01,1.7445,9,15.00,28,33,7.91,4.71,0.0000
127708,0.00,14.16,7,4.72,59,855.2,0.53,894,14.57,30016,1.01,1.7443,9,15.00,28,33,7.91,4.71,0.0000
127811,0.00,14.16,7,4.72,59,855.2,0.53,891,14.71,30080,1.01,1.7438,9,15.00,28,33,7.88,4.71,0.0000
127916,0.00,14.24,7,4.72,59,855.2,0.53,891,14.64,29888,1.01,1.7435,9,15.50,28,33,7.88,4.71,0.0000
128019,0.00,14.16,7,4.71,59,855.0,0.53,882,14.56,29696,1.01,1.7430,9,15.50,28,33,7.80,4.71,0.0000
128123,0.00,14.16,7,4.72,59,855.1,0.53,886,14.58,30080,1.01,1.7428,9,15.50,28,33,7.81,4.71,0.0000
128227,0.00,14.24,7,4.72,59,854.9,0.53,887,14.64,29952,1.01,1.7435,9,15.00,28,33,7.84,4.71,0.0000
128332,0.00,14.16,7,4.71,59,854.8,0.53,890,14.62,29952,1.01,1.7443,9,15.00,28,33,7.87,4.71,0.0000
128435,0.00,14.16,7,4.71,59,854.8,0.53,890,14.57,30080,1.01,1.7448,9,15.00,28,33,7.87,4.71,0.0000
128540,0.00,14.24,7,4.72,59,854.7,0.53,892,14.59,30016,1.01,1.7440,9,15.00,28,33,7.89,4.71,0.0000
128643,0.00,14.16,7,4.72,59,854.7,0.53,888,14.53,29952,1.01,1.7435,9,15.00,28,33,7.85,4.71,0.0000
128747,0.00,14.08,7,4.72,59,854.6,0.53,889,14.56,30016,1.01,1.7432,9,15.00,28,33,7.86,4.71,0.0000
128851,0.00,14.16,7,4.71,59,854.6,0.53,886,14.57,28800,1.01,1.7448,9,15.50,28,33,7.89,4.71,0.0000
128955,0.00,14.24,7,4.72,59,854.6,0.53,886,14.34,28352,1.01,1.7438,9,15.50,28,33,7.84,4.71,0.0000
129059,0.00,14.08,7,4.71,59,854.6,0.53,885,14.57,30144,1.01,1.7432,9,15.50,28,33,7.82,4.71,0.0000
129163,0.00,14.16,7,4.71,59,854.6,0.54,886,14.58,30080,1.01,1.7438,9,15.50,28,33,7.83,4.71,0.0000
129266,0.00,14.24,7,4.71,59,854.6,0.53,887,14.59,30080,1.01,1.7440,9,15.50,28,33,7.84,4.71,0.0000
129371,0.00,14.16,7,4.71,59,854.5,0.53,884,14.63,29952,1.01,1.7455,9,15.00,28,33,7.82,4.71,0.0000
129474,0.00,14.16,7,4.71,59,854.5,0.53,890,14.58,30016,1.01,1.7445,9,15.00,28,33,7.85,4.71,0.0000
129579,0.00,14.32,7,4.71,59,854.5,0.53,889,14.64,30080,1.01,1.7440,9,15.00,28,33,7.86,4.71,0.0000
129683,0.00,14.16,7,4.70,59,854.5,0.53,891,14.57,30144,1.01,1.7435,9,15.00,28,33,7.88,4.71,0.0000
129786,0.00,14.16,7,4.71,59,854.5,0.53,890,14.56,29760,1.01,1.7432,9,15.00,28,33,7.87,4.71,0.0000
129891,0.00,14.24,7,4.71,59,854.5,0.53,893,14.82,31936,1.01,1.7440,9,15.00,28,33,7.90,4.71,0.0000
129994,0.00,14.16,7,4.70,59,854.5,0.53,891,14.59,30016,1.01,1.7425,9,15.00,28,33,7.88,4.71,0.0000
130098,0.00,14.00,7,4.70,59,854.5,0.53,894,14.57,30144,1.01,1.7423,9,15.00,28,33,7.90,4.71,0.0000
130204,0.00,14.16,7,4.71,59,854.5,0.53,893,14.55,30144,1.01,1.7390,9,15.00,28,33,7.81,4.71,0.0000
130306,0.00,14.16,7,4.71,59,854.5,0.53,889,14.59,30080,1.01,1.7368,9,15.00,28,33,7.88,4.71,0.0000
130410,0.00,14.16,7,4.71,59,854.5,0.53,892,14.64,29888,1.01,1.7348,9,15.00,28,33,7.80,4.71,0.0000
130514,0.00,14.16,7,4.71,59,854.5,0.53,890,14.57,30016,1.01,1.7315,9,15.00,28,33,7.80,4.71,0.0000
130618,0.00,14.24,7,4.71,59,854.3,0.53,889,14.58,29952,1.00,1.7290,9,15.50,28,33,7.77,4.71,0.0000
130723,0.00,14.16,7,4.71,59,854.3,0.53,886,14.53,30144,1.00,1.7308,9,15.00,28,33,7.83,4.71,0.0000
130828,0.00,14.16,7,4.70,59,854.2,0.53,890,14.57,30016,1.00,1.7295,9,15.00,28,33,7.86,4.71,0.0000
130931,0.00,14.24,7,4.70,59,854.1,0.53,889,14.55,30016,1.00,1.7318,9,15.00,28,33,7.86,4.71,0.0000
131036,0.00,14.16,7,4.70,59,854.1,0.53,892,14.35,28544,1.00,1.7330,9,15.00,28,33,7.89,4.71,0.0000
131141,0.00,14.16,7,4.71,59,854.0,0.53,893,14.45,30080,1.00,1.7312,9,15.00,28,33,7.87,4.71,0.0000
131246,0.00,14.32,7,4.70,59,854.0,0.53,894,14.57,29952,1.00,1.7290,9,15.00,28,33,7.82,4.71,0.0000
131350,0.00,14.16,7,4.70,59,854.0,0.53,889,14.53,30144,1.00,1.7288,9,15.00,28,33,7.86,4.71,0.0000
131453,0.00,14.16,7,4.70,59,853.9,0.53,890,14.58,29888,1.00,1.7270,9,15.00,28,33,7.79,4.71,0.0000
131558,0.00,14.32,7,4.71,59,853.9,0.53,889,14.56,30080,1.00,1.7278,9,15.50,28,33,7.86,4.71,0.0000
131661,0.00,14.16,7,4.70,59,853.9,0.53,885,14.53,30080,1.00,1.7285,9,15.00,28,33,7.74,4.71,0.0000
131765,0.00,14.16,7,4.69,59,853.9,0.53,887,14.60,29824,1.00,1.7278,9,15.50,28,33,7.83,4.71,0.0000
131869,0.00,14.24,7,4.71,59,853.9,0.53,886,14.55,30016,1.00,1.7275,9,15.50,28,33,7.74,4.71,0.0000
131973,0.00,14.16,7,4.70,59,853.9,0.53,886,14.57,31616,1.00,1.7300,9,15.50,28,33,7.84,4.71,0.0000
132077,0.00,13.92,7,4.70,59,853.9,0.53,884,14.59,30080,1.00,1.7320,9,15.50,28,33,7.73,4.71,0.0000
132181,0.00,14.16,7,4.70,59,853.8,0.53,889,14.57,29696,1.00,1.7318,9,15.00,28,33,7.77,4.71,0.0000
132285,0.00,14.24,7,4.70,59,853.8,0.53,887,14.55,30080,1.00,1.7332,9,15.00,28,33,7.85,4.71,0.0000
132389,0.00,14.16,7,4.71,59,853.8,0.53,889,14.60,30720,1.00,1.7352,9,15.00,28,33,7.86,4.71,0.0000
132493,0.00,14.16,7,4.70,59,853.8,0.53,889,15.12,30912,1.00,1.7348,9,15.00,28,33,7.75,4.71,0.0000
132597,0.00,14.24,7,4.70,59,853.8,0.53,890,14.56,30144,1.00,1.7345,9,15.00,28,33,7.87,4.71,0.0000
132701,0.00,14.16,7,4.70,59,853.8,0.53,885,14.53,30016,1.00,1.7340,9,15.00,28,33,7.82,4.71,0.0000
132805,0.00,14.16,7,4.70,59,853.8,0.53,887,14.61,29760,1.00,1.7320,9,15.00,28,33,7.77,4.71,0.0000
132908,0.00,14.32,7,4.70,59,853.8,0.53,888,14.55,30080,1.00,1.7308,9,15.50,28,33,7.76,4.71,0.0000
133013,0.00,14.16,7,4.70,59,853.8,0.53,884,14.87,33600,1.00,1.7295,9,15.00,28,33,7.75,4.71,0.0000
133117,0.00,14.00,7,4.71,59,853.8,0.53,886,14.59,28544,1.00,1.7305,9,15.00,28,33,7.84,4.71,0.0000
133221,0.00,14.24,7,4.70,59,853.7,0.53,886,14.32,28544,1.00,1.7308,9,15.00,28,33,7.75,4.71,0.0000
133324,0.00,14.24,7,4.70,59,853.5,0.53,886,14.56,29952,1.00,1.7315,9,15.50,28,33,7.75,4.71,0.0000
133428,0.00,14.08,7,4.70,59,853.4,0.53,884,14.60,29952,1.00,1.7343,9,15.00,28,33,7.81,4.71,0.0000
133533,0.00,14.16,7,4.70,59,853.4,0.53,886,14.64,29888,1.00,1.7335,9,15.50,28,33,7.75,4.71,0.0000
133636,0.00,14.24,7,4.69,59,853.4,0.53,888,14.56,30144,1.00,1.7328,9,15.00,28,33,7.85,4.71,0.0000
133740,0.00,14.16,7,4.70,59,853.3,0.53,890,14.53,30016,1.00,1.7315,9,15.00,28,33,7.79,4.71,0.0000
133844,0.00,14.16,7,4.70,59,853.3,0.53,890,14.60,29888,1.00,1.7323,9,15.00,28,33,7.84,4.71,0.0000
133948,0.00,14.24,7,4.70,59,853.2,0.53,892,14.56,29824,1.00,1.7305,9,15.00,28,33,7.81,4.71,0.0000
134052,0.00,14.16,7,4.70,59,853.2,0.53,890,14.58,30080,1.00,1.7308,9,15.00,28,33,7.87,4.71,0.0000
134156,0.00,14.16,7,4.69,59,853.2,0.53,890,15.15,33600,1.00,1.7308,9,15.00,28,33,7.80,4.71,0.0000
134260,0.00,14.32,7,4.69,59,853.2,0.53,891,15.34,35008,1.00,1.7290,9,15.00,28,33,7.79,4.71,0.0000
134363,0.00,14.16,7,4.70,59,853.2,0.53,888,15.10,32896,1.00,1.7283,9,15.00,28,33,7.85,4.71,0.0000
134468,0.00,14.16,7,4.69,59,853.2,0.53,890,14.53,32448,1.00,1.7278,9,15.00,28,33,7.84,4.71,0.0000
134572,0.00,14.16,7,4.69,59,853.2,0.53,890,15.11,33408,1.00,1.7298,9,15.00,28,33,7.87,4.71,0.0000
134675,0.00,14.08,7,4.69,59,853.2,0.53,894,15.20,33600,1.00,1.7280,9,15.00,28,33,7.80,4.71,0.0000
134780,0.00,14.16,7,4.70,59,853.2,0.53,891,15.16,30080,1.00,1.7265,9,14.50,28,33,7.79,4.71,0.0000
134883,0.00,14.24,7,4.69,59,853.2,0.53,896,14.59,29888,1.00,1.7258,9,15.00,28,33,7.84,4.71,0.0000
134988,0.00,14.24,7,4.69,59,853.2,0.52,893,14.55,30016,1.00,1.7220,9,15.00,28,33,7.72,4.71,0.0000
135091,0.00,13.92,7,4.67,59,853.2,0.52,896,14.53,30080,1.00,1.7223,9,15.00,28,33,7.83,4.71,0.0000
135196,0.00,14.24,7,4.69,59,853.2,0.52,890,15.10,33024,1.00,1.7225,9,15.50,28,33,7.78,4.71,0.0000
135299,0.00,14.24,7,4.69,59,853.2,0.52,887,14.86,31872,1.00,1.7212,9,15.50,28,33,7.77,4.71,0.0000
135404,0.00,14.16,7,4.69,59,853.2,0.52,887,14.98,33600,1.00,1.7215,9,15.00,28,33,7.76,4.71,0.0000
135507,0.00,14.16,7,4.69,59,853.0,0.52,889,15.15,33536,1.00,1.7230,9,15.00,28,33,7.78,4.71,0.0000
135612,0.00,14.24,7,4.69,59,852.9,0.52,891,14.64,29760,1.00,1.7228,9,15.00,28,33,7.79,4.71,0.0000
135715,0.00,14.16,7,4.69,59,852.9,0.52,885,14.57,30016,1.00,1.7225,9,15.00,28,33,7.73,4.71,0.0000
135819,0.00,14.16,7,4.69,59,852.8,0.52,886,14.54,29952,1.00,1.7232,9,15.50,28,33,7.73,4.71,0.0000
135923,0.00,14.24,7,4.67,59,852.7,0.53,883,15.13,33664,1.00,1.7240,9,15.50,28,33,7.72,4.71,0.0000
136027,0.00,14.16,7,4.69,59,852.6,0.53,882,15.10,33280,1.00,1.7263,9,15.50,28,33,7.81,4.71,0.0000
136131,0.00,14.08,7,4.69,59,852.6,0.53,878,14.53,30016,1.00,1.7300,9,15.50,28,33,7.76,4.71,0.0000
136235,0.00,14.24,7,4.68,59,852.6,0.53,884,14.62,31616,1.00,1.7323,9,15.50,28,33,7.82,4.71,0.0000
136339,0.00,14.24,7,4.68,59,852.6,0.53,885,14.56,29760,1.00,1.7338,9,15.00,28,33,7.74,4.71,0.0000
136443,0.00,14.16,7,4.69,59,852.5,0.53,887,14.57,30080,1.00,1.7343,9,15.00,28,33,7.84,4.71,0.0000
136547,0.00,14.16,7,4.68,59,852.5,0.53,890,14.53,33088,1.00,1.7330,9,15.00,28,33,7.85,4.71,0.0000
136650,0.00,14.24,7,4.69,59,852.5,0.53,892,15.12,33472,1.00,1.7323,9,15.00,28,33,7.89,4.71,0.0000
136754,0.00,14.16,7,4.69,59,852.5,0.53,890,14.98,33536,1.00,1.7312,9,15.00,28,33,7.87,4.71,0.0000
136859,0.00,14.16,7,4.69,60,852.5,0.53,892,15.13,33600,1.00,1.7308,9,14.50,28,33,7.91,4.71,0.0000
136962,0.00,14.32,7,4.68,60,852.5,0.53,894,15.12,33472,1.00,1.7288,9,15.00,28,33,7.83,4.71,0.0000
137066,0.00,14.16,7,4.68,60,852.5,0.53,885,15.10,33472,1.00,1.7272,9,15.00,28,33,7.73,4.71,0.0000
137170,0.00,14.16,7,4.68,60,852.5,0.53,889,15.12,33536,1.00,1.7258,9,15.00,28,33,7.75,4.71,0.0000
137275,0.00,14.24,7,4.68,60,852.5,0.53,888,15.12,33664,1.00,1.7250,9,15.00,28,33,7.76,4.71,0.0000
137378,0.00,14.16,7,4.68,60,852.5,0.53,888,14.87,31872,1.00,1.7243,9,15.00,28,33,7.77,4.71,0.0000
137482,0.00,13.92,7,4.68,60,852.5,0.53,886,14.34,28160,1.00,1.7248,9,15.00,28,33,7.74,4.71,0.0000
137585,0.00,14.16,7,4.69,60,852.5,0.53,886,15.13,33536,1.00,1.7250,9,15.50,28,33,7.75,4.71,0.0000
137690,0.00,14.16,7,4.69,60,852.3,0.53,882,14.57,29696,1.00,1.7250,9,15.50,28,33,7.72,4.71,0.0000
137794,0.00,14.00,7,4.68,60,852.2,0.53,885,15.10,33280,1.00,1.7252,9,15.50,28,33,7.74,4.71,0.0000
137897,0.00,14.16,7,4.68,60,852.2,0.53,886,15.13,33536,1.00,1.7278,9,15.50,28,33,7.84,4.71,0.0000
138002,0.00,14.24,7,4.67,60,852.1,0.53,885,15.13,33472,1.00,1.7312,9,15.50,28,33,7.83,4.71,0.0000
138106,0.00,14.16,7,4.68,60,852.0,0.53,883,14.56,30016,1.00,1.7312,9,15.00,28,33,7.72,4.71,0.0000
138209,0.00,14.24,7,4.67,60,852.0,0.53,888,15.14,33600,1.00,1.7338,9,15.00,28,33,7.84,4.71,0.0000
138313,0.00,14.24,7,4.68,60,851.9,0.53,897,15.12,33536,1.00,1.7330,9,14.50,28,33,7.85,4.71,0.0000
138417,0.00,14.16,7,4.68,60,851.9,0.53,899,15.12,34624,1.00,1.7310,9,14.00,28,33,7.87,4.71,0.0000
138522,0.00,14.24,7,4.58,60,851.9,0.53,907,15.35,35264,1.00,1.7270,9,14.00,28,33,7.82,4.71,0.0000
138625,0.00,14.24,7,4.51,60,851.9,0.53,910,15.15,33600,1.00,1.7170,9,13.50,28,32,7.79,4.71,0.0000
138730,0.00,14.08,7,4.57,60,851.8,0.52,909,15.12,33408,1.00,1.7050,9,13.50,28,32,7.69,4.71,0.0000
138833,0.00,14.16,7,4.63,60,851.8,0.52,906,15.11,33600,0.99,1.6565,9,14.50,28,31,7.47,4.71,-0.0177
138937,0.00,14.24,7,4.72,60,851.8,0.51,893,15.13,33728,1.00,1.6663,9,15.00,28,31,7.43,4.71,-0.0026
139041,0.00,14.16,7,4.76,60,851.8,0.51,885,15.13,33664,1.00,1.6625,9,15.50,28,31,7.48,4.71,-0.0022
139145,0.00,14.16,7,4.65,60,851.8,0.51,882,15.12,33344,1.00,1.6675,9,15.50,28,32,7.47,4.71,0.0000
139249,0.00,14.24,7,4.56,60,851.8,0.51,884,14.60,30144,1.00,1.6738,9,15.50,28,32,7.55,4.71,0.0000
139353,0.00,14.16,7,4.54,60,851.8,0.51,884,14.60,30016,1.00,1.6820,9,15.50,28,32,7.73,4.71,0.0000
139457,0.00,14.24,7,4.42,60,851.8,0.51,894,14.56,29824,1.00,1.6833,9,15.00,28,32,7.70,4.71,0.0000
139560,0.00,14.32,7,4.40,60,851.8,0.51,894,14.33,28544,1.00,1.6770,9,15.00,28,31,7.47,4.31,0.0000
139665,0.00,14.16,7,4.49,60,851.8,0.51,895,14.61,30016,1.00,1.6635,9,15.00,28,31,7.40,4.71,0.0000
139769,0.00,14.00,7,4.55,60,851.6,0.50,894,14.59,29696,1.00,1.6495,9,15.00,28,31,7.35,4.71,0.0000
139873,0.00,14.24,7,4.56,60,851.5,0.50,888,14.57,30144,1.00,1.6398,9,15.50,28,31,7.24,4.71,0.0000
139977,0.00,14.16,7,4.55,60,851.4,0.50,884,14.57,30080,1.00,1.6340,9,15.50,28,31,7.31,4.71,0.0000
140081,0.00,14.16,7,4.48,60,851.3,0.50,887,15.13,33344,1.00,1.6315,9,15.50,28,31,7.32,4.71,0.0000
140185,0.00,14.24,7,4.51,60,851.3,0.50,885,15.10,33280,1.00,1.6322,9,15.50,28,31,7.39,4.71,0.0000
140290,0.00,14.24,7,4.43,60,851.3,0.50,881,14.99,32512,1.00,1.6353,9,15.50,28,31,7.39,4.71,0.0000
140394,0.00,14.16,7,4.42,60,851.2,0.50,872,14.64,30144,1.00,1.6365,9,15.50,28,31,7.27,4.71,0.0000
140498,0.00,14.24,7,4.55,60,851.2,0.50,836,14.69,31680,1.00,1.6427,9,17.00,28,32,7.06,4.71,0.0000
140603,0.00,14.16,7,4.49,60,851.2,0.50,832,14.57,30080,1.00,1.6485,9,17.50,28,32,7.08,4.71,0.0000
140706,0.00,14.32,7,4.54,60,851.2,0.50,829,14.64,30144,1.00,1.6573,9,17.50,28,32,7.13,4.71,0.0000
140810,0.00,14.16,7,4.59,60,851.2,0.51,825,14.55,29888,1.01,1.6735,9,17.50,28,33,7.10,4.71,0.0020
140915,0.00,14.16,7,4.65,60,851.2,0.51,827,14.55,30144,1.01,1.6863,9,17.00,28,33,7.17,4.71,0.0027
141019,0.00,14.16,7,4.67,60,851.1,0.51,823,14.53,30016,1.01,1.7007,9,17.00,28,33,7.31,4.71,0.0037
141124,0.00,14.16,7,4.71,60,851.1,0.52,826,15.13,33344,1.03,1.7708,9,17.00,28,34,7.51,4.71,0.0305
141228,0.00,14.16,7,4.72,60,851.1,0.53,832,15.11,33280,1.04,1.7937,9,16.50,28,34,7.65,4.71,0.0337
141332,0.00,14.24,7,4.71,60,851.1,0.53,842,15.12,33600,1.04,1.8163,9,16.00,28,35,7.84,4.71,0.0334
141435,0.00,14.16,7,4.72,60,851.1,0.54,851,15.12,33280,1.03,1.8268,9,15.50,28,35,7.92,4.71,0.0286
141539,0.00,14.16,7,4.69,60,851.1,0.54,861,15.10,33280,1.01,1.8057,9,15.00,28,35,8.02,4.71,0.0086
141644,0.00,14.16,7,4.71,60,851.1,0.55,874,14.76,31744,1.01,1.8123,9,14.00,28,34,8.04,4.71,0.0084
141747,0.00,14.24,7,4.72,60,851.1,0.55,880,14.88,33088,1.01,1.8140,9,13.50,28,34,8.04,4.71,0.0080
141851,0.00,14.16,7,4.69,60,851.1,0.55,884,15.57,36352,1.01,1.8113,9,13.00,28,34,8.09,4.71,0.0075
141955,0.00,13.92,7,4.69,60,851.1,0.55,889,15.58,36352,1.01,1.8048,9,13.00,28,34,8.03,4.71,0.0066
142059,0.00,14.24,7,4.71,60,851.1,0.55,890,15.60,36608,1.01,1.7960,9,13.00,28,33,7.95,4.71,0.0055
142164,0.00,14.24,7,4.74,60,851.1,0.54,892,15.58,36544,1.01,1.7853,9,13.00,28,33,7.97,4.71,0.0047
142268,0.00,14.16,7,4.72,60,851.0,0.54,886,15.57,36480,1.01,1.7737,9,13.50,28,33,7.83,4.71,0.0037
142372,0.00,14.16,7,4.69,60,851.0,0.54,886,15.59,36672,1.01,1.7677,9,14.00,28,33,7.90,4.71,0.0030
142476,0.00,14.32,7,4.71,60,851.0,0.54,883,15.58,33664,1.01,1.7608,9,14.00,28,33,7.80,4.71,0.0024
142579,0.00,14.08,7,4.71,60,850.9,0.53,883,14.98,33408,1.01,1.7565,9,14.00,28,33,7.80,4.71,0.0019
142684,0.00,14.16,7,4.68,60,850.8,0.53,880,15.16,35072,1.00,1.7495,9,15.00,28,33,7.74,4.71,0.0000
142788,0.00,14.24,7,4.70,60,850.7,0.53,882,15.37,35136,1.00,1.7472,9,14.50,28,33,7.79,4.71,0.0000
142892,0.00,14.16,7,4.70,60,850.7,0.53,880,15.11,33344,1.00,1.7463,9,14.50,28,33,7.79,4.71,0.0000
142996,0.00,14.00,7,4.67,60,850.6,0.53,883,14.64,30016,1.00,1.7455,9,14.50,28,33,7.89,4.71,0.0000
143099,0.00,14.24,7,4.68,60,850.6,0.53,881,14.59,30016,1.00,1.7443,9,15.00,28,33,7.79,4.71,0.0000
143204,0.00,14.16,7,4.67,60,850.5,0.53,877,14.57,29696,1.00,1.7430,9,15.00,28,33,7.77,4.71,0.0000
143308,0.00,14.16,7,4.66,60,850.5,0.53,879,14.56,30016,1.00,1.7423,9,15.00,28,33,7.77,4.71,0.0000
143412,0.00,14.16,7,4.67,60,850.5,0.53,880,14.54,30016,1.00,1.7415,9,15.00,28,33,7.79,4.71,0.0000
143517,0.00,14.24,7,4.69,60,850.5,0.53,878,14.64,29952,1.00,1.7408,9,15.50,28,33,7.76,4.71,0.0000
143620,0.00,14.16,7,4.67,60,850.5,0.53,875,14.56,30016,1.00,1.7395,9,15.00,28,33,7.66,4.71,0.0000
