Time (msec),Accelerator Pedal Angle (%),Battery Voltage (V),CL/OL Fueling* (status),Combined Throttle Request (D2WD610H diagnostic)* (%),Coolant Temperature (C),Effective Idle Speed Target (D2WD610H diagnostic)* (rpm),Engine Load (4-Byte)* (g/rev),Engine Speed (rpm),External Wideband AFR (D2WD610H master)* (estimated AFR (14.64 stoich)),External Wideband Input ADC (D2WD610H master)* (ADC counts),Final Fueling Base (4-byte)* (fuel-air equivalence ratio),Fuel Injector #1 Pulse Width (4-byte)* (ms),Idle Air Feedback Flags (D2WD610H diagnostic)* (raw flags),Ignition Total Timing (degrees),Intake Air Temperature (C),Manifold Absolute Pressure (kPa),Mass Airflow (g/s),Throttle Opening Angle (%),Transient Load Fuel Correction (D2WD610H diagnostic)* (raw additive factor)
184941,0.00,14.40,7,6.33,38,1054.8,0.64,1074,14.26,27136,1.01,2.1115,9,15.00,21,38,11.48,6.27,0.0000
185046,0.00,14.48,7,6.32,38,1054.8,0.64,1074,14.11,26752,1.01,2.1090,9,14.50,21,38,11.38,6.27,0.0000
185149,0.00,14.48,7,6.32,38,1054.7,0.64,1075,14.07,26816,1.01,2.1063,9,14.50,21,37,11.38,6.27,0.0000
185254,0.00,14.40,7,6.32,38,1054.6,0.64,1068,14.10,26816,1.01,2.1042,9,14.50,21,37,11.31,6.27,0.0000
185358,0.00,14.32,7,6.32,38,1054.6,0.63,1074,14.11,26944,1.01,2.1027,9,15.00,21,37,11.37,6.27,0.0000
185461,0.00,14.40,7,6.36,38,1054.6,0.63,1075,14.09,26752,1.01,2.0998,9,15.00,21,37,11.28,6.27,0.0000
185566,0.00,14.48,7,6.37,38,1054.6,0.63,1075,14.09,26944,1.01,2.1008,9,15.00,21,38,11.39,6.27,0.0000
185670,0.00,14.48,7,6.37,38,1054.6,0.63,1079,14.12,26944,1.01,2.1012,9,14.50,21,37,11.43,6.67,0.0000
185773,0.00,14.48,7,6.36,38,1054.5,0.63,1082,14.10,26816,1.01,2.0998,9,14.50,21,37,11.44,6.27,0.0000
185877,0.00,14.32,7,6.37,38,1054.5,0.63,1085,14.08,26816,1.01,2.0955,9,14.50,21,37,11.38,6.67,0.0000
185982,0.00,14.48,7,6.37,38,1054.5,0.63,1083,14.11,26944,1.01,2.0928,9,15.00,21,37,11.36,6.27,0.0000
186085,0.00,14.48,7,6.37,38,1054.5,0.63,1076,13.89,25408,1.01,2.0918,9,14.50,21,37,11.28,6.67,0.0000
186189,0.00,14.48,7,6.36,38,1054.5,0.63,1075,13.84,25344,1.01,2.0892,9,15.00,21,37,11.28,6.67,0.0000
186293,0.00,14.40,7,6.36,38,1054.5,0.63,1071,14.10,26944,1.01,2.0895,9,15.00,21,37,11.34,6.67,0.0000
186397,0.00,14.40,7,6.37,38,1054.5,0.63,1075,14.12,26944,1.01,2.0910,9,15.50,21,37,11.39,6.27,0.0000
186501,0.00,14.48,7,6.36,38,1054.5,0.63,1076,14.09,26816,1.01,2.0905,9,15.50,21,37,11.29,6.67,0.0000
186605,0.00,14.48,7,6.36,38,1054.4,0.63,1072,14.09,26752,1.01,2.0915,9,15.00,21,37,11.35,6.27,0.0000
186709,0.00,14.40,7,6.36,38,1054.4,0.63,1077,14.10,27008,1.01,2.0913,9,15.00,21,37,11.29,6.67,0.0000
186814,0.00,14.40,7,6.37,38,1054.3,0.63,1080,14.11,26816,1.01,2.0888,9,14.50,21,37,11.33,6.27,0.0000
186917,0.00,14.40,7,6.36,38,1054.3,0.63,1087,14.09,27648,1.01,2.0875,9,14.50,21,37,11.41,6.67,0.0000
187021,0.00,14.48,7,6.36,38,1054.3,0.63,1084,14.35,28480,1.01,2.0863,9,14.50,21,37,11.37,6.27,0.0000
187124,0.00,14.40,7,6.36,38,1054.3,0.63,1078,14.11,26880,1.01,2.0852,9,15.00,21,37,11.31,6.67,0.0000
187230,0.00,14.48,7,6.35,38,1054.3,0.63,1080,14.08,26752,1.01,2.0848,9,15.00,21,37,11.34,6.27,0.0000
187332,0.00,14.40,7,6.36,38,1054.2,0.63,1075,14.09,26880,1.01,2.0840,9,15.50,21,37,11.27,6.67,0.0000
187437,0.00,14.40,7,6.36,38,1054.2,0.63,1070,14.11,27008,1.01,2.0848,9,15.50,21,37,11.33,6.27,0.0000
187542,0.00,14.40,7,6.40,38,1054.2,0.63,1073,14.09,26752,1.01,2.0882,9,15.50,21,37,11.36,6.67,0.0000
187646,0.00,14.40,7,6.39,38,1054.1,0.63,1072,14.08,26752,1.01,2.0918,9,15.00,21,37,11.35,6.27,0.0000
187750,0.00,14.48,7,6.39,38,1054.1,0.63,1079,14.11,27008,1.01,2.0938,9,14.50,21,37,11.32,6.67,0.0000
187853,0.00,14.48,7,6.40,38,1054.0,0.63,1076,14.59,30016,1.01,2.0940,9,14.50,21,37,11.40,6.67,0.0000
187957,0.00,14.48,7,6.40,38,1054.0,0.63,1082,14.54,29888,1.01,2.0932,9,15.00,21,37,11.35,6.67,0.0000
188062,0.00,14.24,7,6.40,38,1054.0,0.63,1087,14.57,29888,1.01,2.0925,9,15.00,21,37,11.41,6.67,0.0000
188165,0.00,14.40,7,6.39,38,1054.0,0.63,1092,14.56,29824,1.01,2.0920,9,14.50,21,37,11.46,6.67,0.0000
188269,0.00,14.40,7,6.39,38,1054.0,0.63,1089,14.32,28224,1.01,2.0922,9,14.00,21,37,11.54,6.67,0.0000
188373,0.00,14.48,7,6.39,38,1054.0,0.63,1089,14.57,29952,1.01,2.0900,9,14.00,21,37,11.43,6.67,0.0000
188476,0.00,14.40,7,6.40,38,1053.9,0.63,1084,14.59,30016,1.01,2.0882,9,14.50,21,37,11.37,6.67,0.0000
188581,0.00,14.48,7,6.39,38,1053.9,0.63,1087,14.57,29952,1.01,2.0870,9,14.50,21,37,11.41,6.67,0.0000
188685,0.00,14.32,7,6.39,38,1053.9,0.63,1086,14.55,29824,1.01,2.0860,9,15.00,21,37,11.40,6.67,0.0000
188789,0.00,14.40,7,6.40,38,1053.9,0.63,1084,14.58,30016,1.01,2.0865,9,15.00,21,37,11.39,6.67,0.0000
188893,0.00,14.48,7,6.39,38,1053.9,0.63,1077,14.11,26880,1.01,2.0878,9,15.50,21,37,11.41,6.67,0.0000
188997,0.00,14.48,7,6.39,38,1053.8,0.63,1081,14.55,29824,1.01,2.0895,9,15.50,21,37,11.46,6.67,0.0000
189100,0.00,14.48,7,6.38,38,1053.8,0.63,1079,14.33,28544,1.01,2.0928,9,15.50,21,37,11.43,6.67,0.0000
189205,0.00,14.16,7,6.39,38,1053.8,0.63,1078,14.13,26816,1.01,2.0955,9,15.50,21,38,11.42,6.67,0.0000
189309,0.00,14.40,7,6.39,39,1053.7,0.63,1087,14.56,29824,1.01,2.0970,9,15.00,21,37,11.52,6.67,0.0000
189412,0.00,14.48,7,6.39,39,1053.7,0.63,1086,14.56,29888,1.01,2.0980,9,14.50,21,37,11.51,6.67,0.0000
189516,0.00,14.40,7,6.39,39,1053.7,0.63,1082,14.56,29952,1.01,2.0947,9,14.50,21,37,11.35,6.67,0.0000
189620,0.00,14.40,7,6.39,39,1053.7,0.63,1078,14.58,29824,1.01,2.0925,9,15.00,21,37,11.40,6.67,0.0000
189724,0.00,14.48,7,6.39,39,1053.7,0.63,1086,14.55,29888,1.01,2.0910,9,15.50,21,37,11.40,6.67,0.0000
189828,0.00,14.40,7,6.38,39,1053.7,0.63,1090,14.58,30016,1.01,2.0900,9,15.00,21,37,11.44,6.67,0.0000
189932,0.00,14.40,7,6.38,39,1053.6,0.63,1084,14.58,29952,1.01,2.0900,9,14.50,21,37,11.37,6.67,0.0000
190036,0.00,14.40,7,6.39,39,1053.6,0.63,1080,14.55,29824,1.01,2.0895,9,15.00,21,37,11.45,6.67,0.0000
190140,0.00,14.48,7,6.39,39,1053.6,0.63,1087,14.56,30016,1.01,2.0903,9,14.50,21,37,11.52,6.67,0.0000
190244,0.00,14.40,7,6.38,39,1053.5,0.63,1089,14.58,30016,1.01,2.0897,9,14.50,21,37,11.43,6.67,0.0000
190348,0.00,14.40,7,6.38,39,1053.5,0.63,1091,14.32,28288,1.01,2.0863,9,14.50,21,37,11.46,6.67,0.0000
190451,0.00,14.40,7,6.38,39,1053.5,0.63,1087,14.31,28288,1.01,2.0845,9,15.00,21,37,11.41,6.67,0.0000
190556,0.00,14.40,7,6.38,39,1053.4,0.63,1090,14.58,30080,1.01,2.0842,9,15.00,21,37,11.44,6.67,0.0000
190659,0.00,14.48,7,6.38,39,1053.4,0.63,1089,14.58,29888,1.01,2.0842,9,15.00,21,37,11.43,6.67,0.0000
190764,0.00,14.40,7,6.38,39,1053.4,0.63,1092,14.56,29824,1.01,2.0842,9,15.00,21,37,11.47,6.67,0.0000
190867,0.00,14.40,7,6.38,39,1053.4,0.63,1092,14.56,30016,1.01,2.0842,9,15.00,21,37,11.46,6.67,0.0000
190971,0.00,14.40,7,6.38,39,1053.4,0.63,1092,14.58,29824,1.01,2.0835,9,15.00,21,37,11.46,6.27,0.0000
191077,0.00,14.48,7,6.38,39,1053.3,0.63,1094,14.56,29824,1.01,2.0815,9,15.00,21,37,11.38,6.67,0.0000
191180,0.00,14.40,7,6.37,39,1053.2,0.63,1092,14.56,29888,1.01,2.0773,9,14.50,21,37,11.36,6.67,0.0000
191285,0.00,14.48,7,6.38,39,1053.2,0.63,1084,14.59,30016,1.01,2.0758,9,15.00,21,37,11.27,6.67,0.0000
191388,0.00,14.48,7,6.38,39,1053.2,0.63,1092,14.71,30080,1.01,2.0753,9,14.50,21,37,11.36,6.67,0.0000
191493,0.00,14.40,7,6.38,39,1053.2,0.63,1094,14.55,29824,1.01,2.0740,9,15.00,21,37,11.38,6.67,0.0000
191596,0.00,14.40,7,6.38,39,1053.1,0.63,1094,14.58,30080,1.01,2.0715,9,15.00,21,37,11.39,6.67,0.0000
191700,0.00,14.48,7,6.37,39,1053.1,0.63,1076,14.58,29824,1.01,2.0700,9,16.00,21,37,11.29,6.67,0.0000
191804,0.00,14.40,7,6.37,39,1053.1,0.63,1070,14.55,29824,1.01,2.0740,9,15.50,21,37,11.33,6.27,0.0000
191908,0.00,14.40,7,6.37,39,1053.1,0.63,1075,14.57,30016,1.01,2.0785,9,15.50,21,37,11.38,6.67,0.0000
192012,0.00,14.40,7,6.38,39,1053.1,0.63,1073,14.58,30016,1.01,2.0842,9,15.50,21,37,11.36,6.27,0.0000
192116,0.00,14.40,7,6.37,39,1053.1,0.63,1080,14.56,29888,1.01,2.0873,9,15.50,21,37,11.34,6.67,0.0000
192220,0.00,14.40,7,6.37,39,1053.1,0.63,1080,14.55,29888,1.01,2.0882,9,15.50,21,37,11.34,6.27,0.0000
192324,0.00,14.40,7,6.37,39,1053.1,0.63,1087,14.58,30016,1.01,2.0878,9,15.00,21,37,11.52,6.67,0.0000
192429,0.00,14.48,7,6.38,39,1053.1,0.63,1088,14.55,29760,1.01,2.0867,9,14.50,21,37,11.42,6.67,0.0000
192534,0.00,14.40,7,6.37,39,1053.1,0.63,1087,14.31,28288,1.01,2.0860,9,15.00,21,37,11.41,6.67,0.0000
192638,0.00,14.40,7,6.37,39,1053.1,0.63,1086,14.58,30016,1.01,2.0852,9,15.00,21,37,11.40,6.27,0.0000
192743,0.00,14.48,7,6.36,39,1053.0,0.63,1090,14.58,30016,1.01,2.0850,9,15.00,21,37,11.45,6.27,0.0000
192846,0.00,14.40,7,6.37,39,1052.9,0.63,1089,14.56,29824,1.01,2.0815,9,15.00,21,37,11.32,6.27,0.0000
192950,0.00,14.40,7,6.37,39,1052.9,0.63,1083,14.56,29952,1.01,2.0793,9,15.50,21,37,11.25,6.67,0.0000
193054,0.00,14.48,7,6.37,39,1052.9,0.63,1078,14.58,30080,1.01,2.0773,9,15.00,21,37,11.21,6.27,0.0000
193159,0.00,14.48,7,6.37,39,1052.9,0.63,1079,14.57,29888,1.01,2.0790,9,15.00,21,37,11.33,6.67,0.0000
193262,0.00,14.40,7,6.37,39,1052.8,0.63,1088,14.54,29888,1.01,2.0783,9,15.00,21,37,11.43,6.27,0.0000
193367,0.00,14.40,7,6.37,39,1052.8,0.63,1087,14.57,30016,1.01,2.0787,9,15.50,21,37,11.41,6.67,0.0000
193470,0.00,14.48,7,6.36,39,1052.8,0.63,1088,14.82,31616,1.01,2.0762,9,15.00,21,37,11.32,6.27,0.0000
193574,0.00,14.40,7,6.36,39,1052.8,0.63,1078,14.55,29824,1.01,2.0783,9,15.00,21,37,11.30,6.67,0.0000
193678,0.00,14.48,7,6.37,39,1052.8,0.63,1076,14.56,30016,1.01,2.0800,9,15.50,21,37,11.40,6.27,0.0000
193782,0.00,14.40,7,6.36,39,1052.8,0.63,1081,14.55,29888,1.01,2.0810,9,15.00,21,37,11.36,6.67,0.0000
193886,0.00,14.48,7,6.36,39,1052.7,0.63,1086,14.56,29888,1.01,2.0808,9,15.00,21,37,11.40,6.27,0.0000
193990,0.00,14.40,7,6.36,39,1052.7,0.63,1091,14.55,29824,1.01,2.0798,9,14.50,21,37,11.35,6.67,0.0000
194094,0.00,14.40,7,6.36,39,1052.7,0.63,1094,14.58,30016,1.01,2.0793,9,14.50,21,37,11.49,6.27,0.0000
194198,0.00,14.48,7,6.36,39,1052.7,0.63,1092,14.58,29952,1.01,2.0762,9,14.50,21,37,11.35,6.67,0.0000
194302,0.00,14.40,7,6.36,39,1052.6,0.63,1090,14.55,29888,1.01,2.0735,9,14.50,21,37,11.33,6.27,0.0000
194405,0.00,14.40,7,6.35,39,1052.6,0.63,1088,14.57,30016,1.01,2.0705,9,15.00,21,37,11.32,6.67,0.0000
194510,0.00,14.48,7,6.35,39,1052.6,0.63,1090,14.57,29888,1.01,2.0710,9,15.00,21,37,11.44,6.27,0.0000
194613,0.00,14.40,7,6.36,39,1052.5,0.63,1093,14.32,28224,1.01,2.0697,9,15.00,21,37,11.37,6.67,0.0000
194718,0.00,14.40,7,6.36,39,1052.5,0.63,1096,14.32,29504,1.01,2.0682,9,14.50,21,37,11.36,6.27,0.0000
194822,0.00,14.40,7,6.35,39,1052.5,0.62,1093,14.58,30080,1.01,2.0663,9,14.00,21,37,11.26,6.67,0.0000
194926,0.00,14.48,7,6.35,39,1052.5,0.62,1093,14.55,29888,1.01,2.0645,9,14.50,21,37,11.37,6.27,0.0000
195030,0.00,14.40,7,6.35,39,1052.5,0.62,1091,14.56,29824,1.01,2.0625,9,14.50,21,37,11.35,6.67,0.0000
195134,0.00,14.40,7,6.35,39,1052.5,0.62,1097,14.56,30080,1.01,2.0613,9,15.00,21,37,11.30,6.27,0.0000
195238,0.00,14.32,7,6.35,39,1052.5,0.62,1097,14.58,29888,1.01,2.0600,9,15.00,21,37,11.30,6.67,0.0000
195343,0.00,14.48,7,6.36,39,1052.5,0.62,1095,14.55,29888,1.01,2.0593,9,15.00,21,37,11.39,6.27,0.0000
195446,0.00,14.40,7,6.35,39,1052.4,0.62,1091,14.58,29952,1.01,2.0587,9,15.00,21,37,11.34,6.67,0.0000
195550,0.00,14.48,7,6.35,39,1052.4,0.62,1096,14.58,30016,1.01,2.0583,9,15.00,21,37,11.40,6.27,0.0000
195654,0.00,14.48,7,6.35,39,1052.3,0.62,1096,14.57,29824,1.01,2.0562,9,14.50,21,37,11.29,6.67,0.0000
195757,0.00,14.40,7,6.35,39,1052.3,0.62,1091,14.56,29952,1.01,2.0558,9,15.00,21,37,11.34,6.27,0.0000
195862,0.00,14.48,7,6.35,39,1052.3,0.62,1096,14.58,29952,1.01,2.0537,9,15.00,21,37,11.29,6.27,0.0000
195966,0.00,14.32,7,6.34,39,1052.3,0.62,1099,14.56,29824,1.01,2.0530,9,14.50,21,37,11.32,6.27,0.0000
196070,0.00,14.40,7,6.35,39,1052.3,0.62,1099,14.55,29824,1.01,2.0505,9,14.50,21,37,11.32,6.67,0.0000
196173,0.00,14.40,7,6.35,39,1052.2,0.62,1100,14.58,30016,1.01,2.0488,9,15.00,21,37,11.33,6.27,0.0000
196278,0.00,14.48,7,6.34,39,1052.2,0.62,1098,14.58,30016,1.01,2.0497,9,15.00,21,37,11.42,6.67,0.0000
196381,0.00,14.48,7,6.35,39,1052.2,0.62,1095,14.56,29824,1.01,2.0495,9,15.00,21,37,11.39,6.27,0.0000
196485,0.00,14.40,7,6.35,39,1052.2,0.62,1092,14.56,30016,1.01,2.0522,9,15.50,21,37,11.36,6.67,0.0000
196589,0.00,14.40,7,6.35,39,1052.2,0.62,1094,14.58,30016,1.01,2.0522,9,15.50,21,37,11.26,6.27,0.0000
196694,0.00,14.48,7,6.34,39,1052.2,0.62,1093,14.53,29568,1.01,2.0537,9,15.50,21,37,11.26,6.67,0.0000
196797,0.00,14.40,7,6.34,39,1052.2,0.62,1092,14.32,28224,1.01,2.0550,9,15.00,21,37,11.25,6.27,0.0000
196900,0.00,14.48,7,6.34,39,1052.2,0.62,1093,14.58,30080,1.01,2.0553,9,14.50,21,37,11.26,6.67,0.0000
197005,0.00,14.48,7,6.35,39,1052.2,0.62,1094,14.57,29888,1.01,2.0520,9,14.50,21,37,11.27,6.27,0.0000
197108,0.00,14.40,7,6.34,39,1052.1,0.62,1092,14.55,29824,1.01,2.0497,9,15.00,21,37,11.25,6.67,0.0000
197213,0.00,14.48,7,6.34,39,1052.1,0.62,1097,14.57,30016,1.01,2.0482,9,15.50,21,37,11.30,6.27,0.0000
197317,0.00,14.24,7,6.33,39,1052.0,0.62,1096,14.57,29952,1.01,2.0470,9,15.50,21,37,11.29,6.27,0.0000
197421,0.00,14.40,7,6.33,39,1052.0,0.62,1096,14.55,29760,1.01,2.0463,9,15.50,21,37,11.29,6.27,0.0000
197525,0.00,14.40,7,6.34,39,1052.0,0.62,1094,14.56,29952,1.01,2.0457,9,15.00,21,37,11.27,6.27,0.0000
197628,0.00,14.48,7,6.34,39,1052.0,0.62,1093,14.58,30016,1.01,2.0453,9,15.00,21,37,11.26,6.27,0.0000
197733,0.00,14.48,7,6.34,39,1052.0,0.62,1091,14.81,31488,1.01,2.0450,9,15.00,21,37,11.24,6.27,0.0000
197836,0.00,14.40,7,6.33,39,1052.0,0.62,1094,14.55,29888,1.01,2.0448,9,15.00,21,37,11.27,6.27,0.0000
197940,0.00,14.40,7,6.33,39,1051.9,0.62,1093,14.58,30080,1.01,2.0442,9,15.00,21,37,11.26,6.27,0.0000
198045,0.00,14.48,7,6.33,39,1052.0,0.62,1088,14.56,29824,1.01,2.0438,9,15.50,21,37,11.20,6.27,0.0000
198148,0.00,14.40,7,6.34,39,1051.9,0.62,1092,14.58,29824,1.01,2.0445,9,15.00,21,37,11.25,6.27,0.0000
198254,0.00,14.48,7,6.34,39,1051.9,0.62,1094,14.58,30016,1.01,2.0442,9,15.00,21,37,11.27,6.27,0.0000
198357,0.00,14.40,7,6.33,39,1051.8,0.62,1093,14.58,30016,1.01,2.0453,9,15.00,21,37,11.26,6.27,0.0000
198460,0.00,14.40,7,6.33,39,1051.8,0.62,1094,14.56,29824,1.01,2.0457,9,15.00,21,37,11.26,6.27,0.0000
198564,0.00,14.48,7,6.33,39,1051.7,0.62,1096,14.56,30016,1.01,2.0453,9,15.00,21,37,11.29,6.27,0.0000
198668,0.00,14.40,7,6.33,39,1051.7,0.62,1097,14.59,30016,1.01,2.0450,9,15.00,21,37,11.30,6.27,0.0000
198772,0.00,14.40,7,6.33,39,1051.7,0.62,1097,14.55,29696,1.01,2.0448,9,15.00,21,37,11.30,6.27,0.0000
198876,0.00,14.40,7,6.33,39,1051.7,0.62,1088,14.31,28224,1.01,2.0435,9,15.00,21,36,11.19,6.27,0.0000
198980,0.00,14.40,7,6.32,39,1051.7,0.62,1088,14.54,30144,1.01,2.0435,9,15.00,21,37,11.20,6.27,0.0000
199084,0.00,14.40,7,6.32,39,1051.7,0.62,1088,14.59,29952,1.01,2.0438,9,15.00,21,37,11.19,6.27,0.0000
199188,0.00,14.48,7,6.33,39,1051.7,0.62,1095,14.55,29888,1.01,2.0438,9,15.50,21,37,11.28,6.27,0.0000
199292,0.00,14.24,7,6.33,39,1051.6,0.62,1095,14.57,29952,1.01,2.0438,9,15.50,21,37,11.27,6.27,0.0000
199395,0.00,14.40,7,6.33,39,1051.6,0.62,1093,14.58,30016,1.01,2.0435,9,15.50,21,37,11.26,6.27,0.0000
199500,0.00,14.40,7,6.33,39,1051.6,0.62,1089,14.56,29824,1.01,2.0438,9,15.00,21,37,11.21,6.27,0.0000
199603,0.00,14.48,7,6.32,39,1051.6,0.62,1092,14.55,30016,1.01,2.0435,9,15.00,21,37,11.24,6.27,0.0000
199708,0.00,14.40,7,6.32,39,1051.6,0.62,1090,14.59,30016,1.01,2.0438,9,15.00,21,37,11.22,6.27,0.0000
199811,0.00,14.40,7,6.33,39,1051.6,0.62,1096,14.56,29952,1.01,2.0438,9,15.00,21,37,11.28,6.27,0.0000
199915,0.00,14.40,7,6.32,39,1051.5,0.62,1098,14.55,29888,1.01,2.0440,9,15.00,21,37,11.31,6.27,0.0000
200019,0.00,14.40,7,6.32,39,1051.5,0.62,1096,14.57,30016,1.01,2.0440,9,15.00,21,37,11.29,6.27,0.0000
200123,0.00,14.40,7,6.32,39,1051.4,0.62,1093,14.57,29824,1.01,2.0438,9,15.00,21,37,11.27,6.27,0.0000
200228,0.00,14.48,7,6.32,39,1051.4,0.62,1090,14.55,29888,1.01,2.0435,9,15.50,21,37,11.22,6.27,0.0000
200331,0.00,14.48,7,6.32,39,1051.4,0.62,1094,14.57,30016,1.01,2.0455,9,15.00,21,37,11.26,6.27,0.0000
200435,0.00,14.40,7,6.32,39,1051.4,0.62,1094,14.58,30016,1.01,2.0460,9,15.00,21,37,11.37,6.27,0.0000
200540,0.00,14.48,7,6.32,39,1051.4,0.62,1094,14.56,29888,1.01,2.0455,9,15.50,21,37,11.26,6.27,0.0000
200644,0.00,14.40,7,6.32,39,1051.4,0.62,1092,14.55,29888,1.01,2.0448,9,15.50,21,37,11.24,6.27,0.0000
200748,0.00,14.40,7,6.32,39,1051.4,0.62,1093,14.60,29952,1.01,2.0442,9,15.50,21,37,11.26,6.27,0.0000
200851,0.00,14.48,7,6.31,39,1051.4,0.62,1090,14.57,29824,1.01,2.0440,9,15.00,21,37,11.22,6.27,0.0000
200956,0.00,14.40,7,6.31,39,1051.4,0.62,1088,14.45,28480,1.01,2.0450,9,15.00,21,37,11.20,6.27,0.0000
201060,0.00,14.40,7,6.31,39,1051.3,0.62,1091,14.34,28416,1.01,2.0457,9,15.00,21,37,11.23,6.27,0.0000
201163,0.00,14.48,7,6.31,40,1051.2,0.62,1093,14.57,29888,1.01,2.0460,9,15.50,21,37,11.25,6.27,0.0000
201267,0.00,14.32,7,6.31,40,1051.2,0.62,1088,14.54,29824,1.01,2.0482,9,15.50,21,37,11.20,6.27,0.0000
201372,0.00,14.40,7,6.31,40,1051.1,0.62,1088,14.58,29952,1.01,2.0497,9,15.50,21,37,11.20,6.27,0.0000
201475,0.00,14.40,7,6.32,40,1051.1,0.62,1086,14.58,29952,1.01,2.0513,9,15.50,21,37,11.28,6.27,0.0000
201580,0.00,14.40,7,6.31,40,1051.1,0.62,1089,14.55,29824,1.01,2.0518,9,15.00,21,37,11.21,6.27,0.0000
201683,0.00,14.40,7,6.31,40,1051.1,0.62,1094,14.56,29952,1.01,2.0513,9,14.50,21,37,11.26,6.27,0.0000
201788,0.00,14.48,7,6.31,40,1051.1,0.62,1101,14.58,29952,1.01,2.0493,9,14.50,21,37,11.34,6.27,0.0000
201891,0.00,14.16,7,6.30,40,1051.1,0.62,1104,14.56,29888,1.01,2.0470,9,14.00,21,36,11.37,6.27,0.0000
201995,0.00,14.48,7,6.34,40,1051.1,0.62,1100,14.79,31488,1.01,2.0453,9,14.50,21,36,11.34,6.27,0.0000
202099,0.00,14.40,7,6.29,40,1051.1,0.62,1098,14.58,30016,1.01,2.0417,9,14.50,21,36,11.33,6.27,0.0000
202204,0.00,14.48,7,6.27,40,1051.1,0.62,1102,14.57,29888,1.01,2.0413,9,14.50,21,36,11.24,6.27,0.0000
202307,0.00,14.48,7,6.27,40,1051.1,0.62,1101,14.54,29824,1.01,2.0380,9,15.00,21,36,11.34,6.27,0.0000
202411,0.00,14.40,7,6.20,40,1051.1,0.61,1096,14.58,30016,1.01,2.0337,9,15.00,21,36,11.17,6.27,0.0000
202515,0.00,14.48,7,6.22,40,1051.1,0.61,1097,14.56,30016,1.01,2.0282,9,15.00,21,36,11.07,6.27,0.0000
202619,0.00,14.16,7,6.18,40,1051.1,0.61,1097,14.55,29824,1.01,2.0238,9,15.00,21,36,11.08,6.27,0.0000
202722,0.00,14.40,7,6.14,40,1051.0,0.61,1096,14.56,30016,1.01,2.0152,9,15.50,21,36,10.95,6.27,0.0000
202827,0.00,14.40,7,6.11,40,1050.9,0.61,1082,14.59,29952,1.01,2.0050,9,15.50,21,36,10.81,6.27,0.0000
202931,0.00,14.48,7,6.14,40,1050.9,0.60,1070,14.56,29888,1.01,1.9995,9,16.00,21,36,10.68,6.27,0.0000
203034,0.00,14.40,7,6.15,40,1050.9,0.60,1069,14.54,29760,1.01,1.9945,9,16.00,21,36,10.67,6.27,0.0000
203138,0.00,14.40,7,6.14,40,1050.9,0.60,1069,14.34,28480,1.01,1.9918,9,16.00,21,36,10.66,6.27,0.0000
203242,0.00,14.48,7,6.18,40,1050.8,0.60,1068,14.10,26816,1.01,1.9943,9,16.00,21,36,10.77,6.27,0.0000
203346,0.00,14.48,7,6.22,40,1050.8,0.61,1060,14.08,26816,1.01,1.9978,9,16.00,21,36,10.78,6.27,0.0000
203451,0.00,14.48,7,6.23,40,1050.8,0.61,1061,14.11,26944,1.01,2.0045,9,16.00,21,36,10.79,6.27,0.0000
203554,0.00,14.48,7,6.19,40,1050.8,0.61,1062,14.09,26944,1.01,2.0095,9,16.00,21,36,10.81,6.27,0.0000
203659,0.00,14.48,7,6.16,40,1050.8,0.61,1061,14.08,26688,1.01,2.0158,9,16.00,21,36,10.90,6.27,0.0000
203762,0.00,14.40,7,6.13,40,1050.8,0.61,1067,14.10,26880,1.01,2.0202,9,15.50,21,36,10.97,6.27,0.0000
203867,0.00,14.48,7,6.11,40,1050.7,0.61,1070,14.11,27008,1.01,2.0255,9,15.50,21,37,10.99,6.27,0.0000
203970,0.00,14.40,7,6.14,40,1050.6,0.61,1068,14.45,29696,1.01,2.0282,9,15.50,21,36,10.98,6.27,0.0000
204074,0.00,14.32,7,6.13,40,1050.6,0.61,1066,14.62,31232,1.01,2.0303,9,15.50,21,37,10.96,6.27,0.0015
204178,0.00,14.40,7,6.12,40,1050.6,0.61,1070,14.58,30016,1.01,2.0310,9,15.50,21,37,10.89,6.27,0.0000
204282,0.00,14.48,7,6.10,40,1050.6,0.61,1063,14.57,29888,1.01,2.0310,9,15.50,21,36,10.82,6.27,0.0000
204386,0.00,14.40,7,6.08,40,1050.5,0.61,1063,14.54,29760,1.01,2.0315,9,15.50,21,36,10.81,6.27,0.0000
204490,0.00,14.40,7,6.08,40,1050.5,0.61,1066,14.58,30080,1.01,2.0295,9,15.50,21,36,10.86,6.27,0.0000
204594,0.00,14.40,7,6.13,40,1050.5,0.61,1070,14.58,29952,1.01,2.0242,9,15.50,21,36,10.78,6.27,0.0000
204697,0.00,14.40,7,6.13,40,1050.5,0.61,1066,14.55,29888,1.01,2.0177,9,15.00,21,36,10.75,6.27,0.0000
204801,0.00,14.40,7,6.16,40,1050.5,0.61,1064,14.57,29952,1.01,2.0122,9,15.00,21,36,10.72,6.27,0.0000
204905,0.00,14.40,7,6.14,40,1050.5,0.61,1061,14.57,30016,1.01,2.0082,9,15.50,21,36,10.69,6.27,0.0000
205010,0.00,14.48,7,6.13,40,1050.5,0.61,1058,14.55,29824,1.01,2.0055,9,15.50,21,36,10.65,6.27,0.0000
