Time (msec),Accelerator Pedal Angle (%),Battery Voltage (V),CL/OL Fueling* (status),Combined Throttle Request (D2WD610H diagnostic)* (%),Coolant Temperature (C),Effective Idle Speed Target (D2WD610H diagnostic)* (rpm),Engine Load (4-Byte)* (g/rev),Engine Speed (rpm),External Wideband AFR (D2WD610H master)* (estimated AFR (14.64 stoich)),External Wideband Input ADC (D2WD610H master)* (ADC counts),Final Fueling Base (4-byte)* (fuel-air equivalence ratio),Fuel Injector #1 Pulse Width (4-byte)* (ms),Idle Air Feedback Flags (D2WD610H diagnostic)* (raw flags),Ignition Total Timing (degrees),Intake Air Temperature (C),Manifold Absolute Pressure (kPa),Mass Airflow (g/s),Throttle Opening Angle (%),Transient Load Fuel Correction (D2WD610H diagnostic)* (raw additive factor)
110988,0.00,14.24,7,5.54,54,881.3,0.57,814,12.11,13760,1.09,2.0057,9,15.00,25,37,8.56,5.49,0.0707
111092,0.00,14.32,7,5.49,54,881.3,0.59,828,12.11,13632,1.09,2.0785,9,15.00,25,38,8.91,5.49,0.0828
111196,0.00,14.32,7,5.54,54,881.3,0.61,848,12.41,16768,1.09,2.1488,9,15.00,25,39,9.37,5.49,0.0840
111300,0.00,14.32,7,5.44,54,881.2,0.62,870,12.56,16832,1.08,2.1858,9,15.00,25,40,9.69,5.49,0.0777
111404,0.00,14.24,7,5.31,54,881.1,0.63,902,12.58,16832,1.06,2.2070,9,15.00,25,40,10.06,5.49,0.0647
111508,0.00,14.32,7,5.41,54,881.1,0.64,936,13.15,20224,1.03,2.1883,9,15.00,25,39,10.13,5.49,0.0475
111611,0.00,14.32,7,5.40,54,881.0,0.64,962,13.09,20352,1.03,2.1538,9,15.00,25,39,10.15,5.49,0.0261
111716,0.00,14.32,7,5.38,54,880.9,0.63,979,13.57,23488,1.02,2.1353,9,15.00,25,38,10.09,5.49,0.0232
111820,0.00,14.24,7,5.34,54,880.8,0.63,987,13.58,23488,1.01,2.0693,9,15.00,25,37,9.96,5.49,0.0026
111923,0.00,14.40,7,5.37,54,880.8,0.62,1002,14.10,26752,1.00,2.0337,9,15.00,25,37,9.91,5.49,-0.0017
112027,0.00,14.08,7,5.34,54,880.8,0.61,1003,14.11,26816,1.00,1.9875,9,15.00,25,36,9.67,5.49,-0.0101
112132,0.00,14.40,7,5.30,54,880.7,0.60,996,14.09,27008,1.00,1.9523,9,15.00,25,35,9.57,5.49,-0.0131
112235,0.00,14.32,7,5.30,54,880.7,0.59,996,14.10,26752,0.99,1.9173,9,15.00,25,35,9.45,5.49,-0.0156
112339,0.00,14.32,7,5.30,54,880.7,0.58,986,13.86,25152,0.99,1.8885,9,15.00,25,35,9.29,5.49,-0.0184
112443,0.00,14.24,7,5.22,54,880.6,0.58,981,14.08,26880,1.01,1.8778,9,15.00,25,35,9.20,5.49,-0.0137
112547,0.00,14.24,7,5.20,54,880.6,0.57,964,13.58,23488,1.01,1.8880,9,15.00,25,34,9.04,5.10,0.0000
112651,0.00,14.24,7,5.23,54,880.6,0.57,961,13.57,23424,1.00,1.8685,9,15.00,25,34,8.91,5.10,-0.0020
112756,0.00,14.24,7,5.27,54,880.6,0.56,942,13.56,23232,1.00,1.8542,9,15.00,25,34,8.64,5.10,-0.0022
112859,0.00,14.24,7,5.23,54,880.6,0.56,938,13.55,23360,1.00,1.8433,9,15.00,25,34,8.60,5.10,-0.0023
112963,0.00,14.32,7,5.22,54,880.6,0.56,924,13.58,23552,1.01,1.8415,9,15.00,25,34,8.63,5.10,0.0000
113067,0.00,14.24,7,5.22,54,880.6,0.56,918,13.84,24896,1.01,1.8410,9,15.00,25,34,8.57,5.49,0.0000
113171,0.00,14.32,7,5.18,54,880.6,0.56,913,13.55,23296,1.01,1.8445,9,15.00,25,35,8.56,5.49,0.0000
113275,0.00,14.24,7,5.15,54,880.6,0.56,905,13.51,23488,1.01,1.8510,9,15.00,25,35,8.58,5.49,0.0000
113379,0.00,14.24,7,5.10,54,880.6,0.57,911,13.58,23424,1.01,1.8593,9,15.00,25,35,8.72,5.10,0.0000
113484,0.00,14.40,7,5.09,54,880.4,0.57,913,13.57,23296,1.01,1.8650,9,15.00,25,35,8.74,5.10,0.0000
113589,0.00,14.24,7,5.09,54,880.5,0.57,910,13.60,23168,1.01,1.8715,9,15.00,25,35,8.71,5.10,0.0000
113692,0.00,14.24,7,5.10,54,880.5,0.57,916,13.56,23424,1.01,1.8762,9,15.00,25,35,8.78,5.10,0.0000
113796,0.00,14.32,7,5.08,54,880.4,0.57,915,13.58,23552,1.01,1.8790,9,15.00,25,35,8.80,5.10,0.0000
113901,0.00,14.24,7,5.08,54,880.3,0.57,914,13.58,23296,1.01,1.8768,9,15.00,25,35,8.67,5.10,0.0000
114005,0.00,14.32,7,5.07,54,880.2,0.57,913,14.07,26752,1.01,1.8748,9,15.00,25,35,8.65,5.10,0.0000
114110,0.00,14.24,7,5.06,54,880.1,0.57,903,14.09,27008,1.01,1.8722,9,15.00,25,35,8.46,5.10,0.0000
114214,0.00,14.32,7,5.05,54,880.1,0.57,909,14.12,26880,1.01,1.8705,9,15.00,25,35,8.58,5.10,0.0000
114317,0.00,14.32,7,5.04,54,880.1,0.57,904,14.09,26688,1.01,1.8702,9,15.00,25,35,8.58,5.10,0.0000
114421,0.00,14.24,7,5.05,54,880.1,0.57,908,13.85,25344,1.01,1.8700,9,15.00,25,35,8.60,5.10,0.0000
114526,0.00,14.24,7,5.05,54,880.0,0.57,911,13.89,26880,1.01,1.8698,9,15.00,25,35,8.63,5.10,0.0000
114630,0.00,14.32,7,5.05,54,880.0,0.57,906,14.09,27008,1.01,1.8698,9,15.00,25,35,8.62,5.10,0.0000
114734,0.00,14.24,7,5.02,54,880.0,0.57,906,14.10,26752,1.01,1.8695,9,15.00,25,35,8.59,5.10,0.0000
114838,0.00,14.24,7,5.03,54,880.0,0.57,908,14.07,26880,1.01,1.8675,9,15.00,25,35,8.61,5.10,0.0000
114941,0.00,14.24,7,5.06,54,880.0,0.57,906,14.10,27008,1.01,1.8670,9,15.00,25,35,8.59,5.10,0.0000
115046,0.00,14.24,7,5.04,54,880.0,0.57,908,14.07,26816,1.01,1.8662,9,15.00,25,35,8.56,5.10,0.0000
115150,0.00,14.24,7,5.05,54,880.0,0.57,910,14.08,26752,1.01,1.8628,9,15.00,25,35,8.53,5.10,0.0000
115253,0.00,14.24,7,5.04,54,880.0,0.57,901,14.27,28480,1.01,1.8590,9,15.00,25,35,8.45,5.10,0.0000
115358,0.00,14.08,7,5.03,54,880.0,0.56,904,14.30,28608,1.01,1.8580,9,15.00,25,35,8.47,5.10,0.0000
115462,0.00,14.32,7,5.02,54,880.0,0.56,908,14.10,26880,1.01,1.8555,9,15.00,25,35,8.51,5.10,0.0000
115565,0.00,14.24,7,5.04,54,880.0,0.56,902,14.09,26752,1.01,1.8550,9,15.00,25,35,8.45,5.10,0.0000
115670,0.00,14.24,7,5.04,54,880.0,0.56,906,14.09,26816,1.01,1.8535,9,15.00,25,35,8.46,5.10,0.0000
115773,0.00,14.40,7,5.04,54,880.0,0.56,897,14.11,26944,1.01,1.8525,9,15.00,25,35,8.42,5.10,0.0000
115878,0.00,14.24,7,5.02,54,880.0,0.56,902,14.10,26880,1.01,1.8525,9,15.00,25,35,8.46,5.10,0.0000
115981,0.00,14.24,7,5.02,54,880.0,0.56,904,14.09,26752,1.01,1.8525,9,15.00,25,35,8.43,5.10,0.0000
116085,0.00,14.40,7,5.03,54,879.8,0.56,904,14.08,26944,1.01,1.8518,9,15.00,25,35,8.51,5.10,0.0000
116189,0.00,14.24,7,5.03,54,879.7,0.56,908,14.11,26944,1.01,1.8510,9,15.00,25,35,8.50,5.10,0.0000
116293,0.00,14.24,7,5.03,54,879.6,0.56,906,14.11,26752,1.01,1.8493,9,15.00,25,34,8.40,5.10,0.0000
116396,0.00,14.24,7,5.03,54,879.5,0.56,901,14.08,26816,1.01,1.8490,9,15.00,25,34,8.45,5.10,0.0000
116500,0.00,14.24,7,5.02,54,879.5,0.56,900,14.02,25664,1.01,1.8480,9,15.00,25,34,8.43,5.10,0.0000
116605,0.00,14.24,7,5.02,54,879.5,0.56,902,13.87,25344,1.01,1.8460,9,15.00,25,34,8.36,5.10,0.0000
116709,0.00,14.32,7,5.03,54,879.5,0.56,898,14.11,26880,1.01,1.8445,9,15.00,25,35,8.34,5.10,0.0000
116812,0.00,14.24,7,5.03,54,879.4,0.56,898,14.09,26752,1.01,1.8442,9,15.00,25,34,8.42,5.10,0.0000
116917,0.00,14.24,7,5.02,54,879.4,0.56,898,14.09,26944,1.01,1.8433,9,15.00,25,34,8.32,5.10,0.0000
117021,0.00,14.32,7,5.02,54,879.4,0.56,959,14.09,27008,1.01,1.8448,9,15.00,25,34,8.42,5.10,0.0000
117124,0.00,14.24,7,5.02,54,879.4,0.56,895,14.11,26816,1.01,1.8458,9,15.00,25,34,8.39,5.10,0.0000
117228,0.00,14.24,7,5.03,54,879.4,0.56,898,14.08,26816,1.01,1.8468,9,15.00,25,35,8.42,5.10,0.0000
117333,0.00,14.24,7,5.03,54,879.4,0.56,903,14.10,27008,1.01,1.8460,9,15.00,25,35,8.47,5.10,0.0000
117436,0.00,14.24,7,5.03,54,879.4,0.56,901,14.37,28544,1.01,1.8455,9,15.00,25,35,8.35,5.10,0.0000
117540,0.00,14.24,7,5.03,54,879.4,0.56,905,14.10,26816,1.01,1.8450,9,15.00,25,34,8.39,5.10,0.0000
117645,0.00,14.32,7,5.02,54,879.3,0.56,903,14.08,26880,1.01,1.8438,9,15.00,25,34,8.38,5.10,0.0000
117747,0.00,14.24,7,5.02,54,879.3,0.56,902,14.12,26880,1.01,1.8438,9,15.00,25,34,8.45,5.10,0.0000
117852,0.00,14.24,7,5.03,54,879.3,0.56,903,14.09,26880,1.01,1.8417,9,15.00,25,34,8.37,5.10,0.0000
117956,0.00,14.32,7,5.02,54,879.3,0.56,895,14.10,26880,1.01,1.8395,9,15.00,25,34,8.39,5.10,0.0000
118060,0.00,14.24,7,5.02,54,879.3,0.56,900,14.09,26816,1.01,1.8415,9,15.00,25,35,8.41,5.10,0.0000
118164,0.00,14.32,7,5.02,54,879.3,0.56,895,14.10,27008,1.01,1.8422,9,15.00,25,34,8.39,5.10,0.0000
118268,0.00,14.32,7,5.03,54,879.3,0.56,896,14.11,26944,1.01,1.8440,9,15.00,25,34,8.39,5.10,0.0000
118371,0.00,14.24,7,5.03,54,879.3,0.56,895,14.10,26688,1.01,1.8438,9,15.00,25,35,8.35,5.10,0.0000
118476,0.00,14.24,7,5.03,54,879.3,0.56,899,14.09,26944,1.01,1.8462,9,15.00,25,35,8.43,5.10,0.0000
118580,3.92,14.32,7,21.02,54,879.3,0.57,900,14.08,26816,1.08,1.8530,9,15.00,25,35,8.99,18.82,0.0000
118684,78.43,14.24,7,90.92,54,879.3,0.78,940,13.87,25216,1.75,3.9240,0,15.50,25,90,21.16,91.37,0.6385
118789,89.02,14.24,7,93.95,54,879.3,1.04,1176,13.87,26688,1.65,5.1720,0,14.50,25,95,33.24,99.22,0.5700
118892,91.37,14.32,7,98.88,54,879.3,1.34,1494,14.10,26944,1.62,7.0593,0,13.50,25,94,48.45,100.00,0.4744
118997,97.25,14.32,7,100.00,54,879.3,1.60,1816,14.11,26880,1.49,7.8053,0,11.00,25,94,58.30,100.00,0.2838
119100,97.25,14.24,7,100.00,54,879.2,1.74,2157,15.98,43008,1.44,8.1135,0,8.50,25,94,67.37,100.00,0.1816
119204,97.25,14.08,7,100.00,54,879.2,1.83,2388,15.70,36480,1.38,8.2825,0,9.00,25,94,76.50,100.00,0.1287
119309,96.86,14.24,7,100.00,54,879.1,1.89,2501,13.43,22080,1.36,8.4190,0,9.50,25,95,82.39,100.00,0.0964
119414,71.37,14.24,7,62.67,54,879.0,1.95,2724,12.17,13824,1.35,8.5515,0,9.50,25,95,90.59,70.20,0.0803
119518,4.31,14.32,7,7.36,54,878.9,1.73,2768,11.57,10240,0.78,5.2660,0,10.00,25,88,62.96,10.98,-0.0919
119622,2.75,14.08,7,6.18,54,878.9,1.18,2596,12.10,13696,0.59,2.6245,0,11.00,25,49,31.95,7.84,-0.5873
119727,0.00,14.32,7,4.82,54,878.8,0.84,2386,14.09,26944,0.63,1.7063,0,20.50,25,34,19.89,4.71,-0.4920
119831,0.00,14.32,7,4.82,54,878.8,0.60,2162,15.58,37632,0.76,0.0000,0,15.00,25,25,13.20,4.71,-0.3137
119934,0.00,14.16,7,4.82,54,878.8,0.47,1988,16.57,43008,0.81,0.0000,0,15.00,25,20,10.35,4.71,-0.2324
120039,0.00,14.24,7,5.18,54,878.8,0.41,1879,16.56,43072,0.94,0.0000,13,15.00,25,21,11.65,5.88,-0.1080
120142,0.00,14.32,7,6.58,54,878.8,0.38,1809,15.56,36608,0.93,0.0000,13,15.00,25,22,10.00,5.10,-0.0709
120247,0.00,14.16,7,5.80,54,878.8,0.37,1679,13.57,23424,1.00,1.2040,13,15.00,25,21,10.00,6.27,-0.0411
120350,0.00,14.16,7,4.95,54,878.8,0.37,1565,12.57,16768,1.01,1.2172,13,15.00,25,23,10.11,4.31,0.0000
120455,0.00,14.32,7,5.98,54,878.7,0.36,1449,12.54,18624,1.00,1.1675,13,15.00,25,22,8.42,5.88,0.0000
120559,0.00,14.32,7,5.50,54,878.6,0.37,1327,13.12,20480,1.04,1.2403,13,15.00,25,23,8.65,5.88,0.0000
120662,0.00,14.32,7,4.97,54,878.4,0.38,1238,13.11,20352,1.05,1.3122,13,15.00,25,25,8.52,5.10,0.0482
120766,0.00,14.32,7,5.35,54,878.4,0.39,1155,13.05,18688,1.04,1.3315,13,15.00,25,25,7.96,5.10,0.0411
120871,0.00,14.32,7,5.50,54,878.3,0.40,1062,12.76,15296,1.06,1.3753,13,15.00,25,26,7.58,5.49,0.0440
120976,0.00,14.24,7,5.14,54,878.3,0.42,988,12.58,16896,1.08,1.4440,13,15.00,25,27,7.49,5.49,0.0619
121079,0.00,14.32,7,5.10,54,878.2,0.43,942,12.63,16768,1.10,1.5335,13,15.00,25,29,7.63,5.49,0.0869
121183,0.00,14.32,7,5.13,54,878.2,0.45,910,12.55,16768,1.10,1.6000,9,15.00,25,30,7.61,5.10,0.0917
121287,0.00,14.32,7,5.06,54,878.2,0.46,885,12.56,16832,1.10,1.6525,9,15.00,25,31,7.56,5.10,0.0940
121391,0.00,14.32,7,5.03,54,878.0,0.48,862,12.82,17600,1.10,1.7143,9,15.00,25,32,7.59,5.10,0.0948
121495,0.00,14.40,7,5.06,54,878.0,0.49,850,12.57,16768,1.10,1.7583,9,15.00,25,33,7.63,5.10,0.0950
121598,0.00,14.40,7,5.03,54,877.9,0.51,836,12.54,16832,1.11,1.8290,9,15.00,25,34,7.82,5.10,0.0977
121703,0.00,14.32,7,5.09,54,877.8,0.52,834,12.56,16960,1.10,1.8762,9,15.00,25,35,7.90,5.10,0.0998
121806,0.00,14.24,7,5.06,54,877.7,0.54,836,13.12,20352,1.10,1.9238,9,15.00,25,35,8.10,5.10,0.0998
121911,0.00,14.08,7,5.09,54,877.6,0.55,845,13.15,20288,1.10,1.9690,9,15.00,25,36,8.35,5.10,0.0950
122014,0.00,14.24,7,5.10,54,877.6,0.56,853,13.09,20288,1.09,1.9880,9,15.00,25,36,8.43,5.10,0.0875
122119,0.00,14.40,7,5.14,54,877.6,0.57,859,13.09,20480,1.08,2.0082,9,15.00,25,36,8.49,5.10,0.0793
122223,0.00,14.24,7,5.14,54,877.6,0.58,871,13.58,23424,1.07,2.0235,9,15.00,25,36,8.71,5.10,0.0732
122327,0.00,14.24,7,5.10,54,877.5,0.58,890,13.57,23360,1.06,2.0347,9,15.00,25,37,8.95,5.10,0.0660
122431,0.00,14.40,7,5.13,54,877.5,0.59,899,13.56,23360,1.05,2.0042,9,15.00,25,37,8.97,5.10,0.0415
122534,0.00,14.24,7,5.08,55,877.5,0.59,908,13.56,23488,1.04,2.0115,9,15.00,25,36,9.08,5.10,0.0393
122638,0.00,14.32,7,5.09,55,877.5,0.59,920,13.58,26624,1.04,2.0103,9,15.00,25,36,9.10,5.10,0.0368
122743,0.00,14.32,7,5.00,55,877.5,0.59,930,14.12,26880,1.05,2.0028,9,15.00,25,36,9.09,5.10,0.0338
122847,0.00,14.24,7,4.96,55,877.5,0.59,936,14.12,26688,1.03,1.9898,9,15.00,25,36,8.97,5.10,0.0304
122952,0.00,14.32,7,4.93,55,877.5,0.58,937,13.87,25408,1.03,1.9678,9,15.00,25,35,8.90,5.10,0.0275
123055,0.00,14.32,7,4.90,55,877.3,0.57,928,14.12,26880,1.01,1.9125,9,15.00,25,35,8.60,4.71,0.0094
123159,0.00,14.32,7,4.90,55,877.3,0.57,930,14.10,26816,1.02,1.9155,9,15.00,25,34,8.62,5.10,0.0072
123262,0.00,14.24,7,4.91,55,877.2,0.57,911,14.08,26944,1.02,1.8678,9,15.00,25,34,8.35,4.71,0.0032
123367,0.00,14.32,7,4.96,55,877.3,0.56,897,14.10,26944,1.02,1.8762,9,15.00,25,34,8.24,5.10,0.0144
123472,0.00,14.40,7,4.97,55,877.2,0.56,892,14.11,26880,1.02,1.8650,9,15.00,25,34,8.18,4.71,0.0131
123577,0.00,14.32,7,5.00,55,877.1,0.56,879,14.09,26816,1.02,1.8593,9,15.00,25,34,8.15,5.10,0.0116
123681,0.00,14.24,7,4.95,55,877.1,0.55,880,13.66,24960,1.02,1.8555,9,15.00,25,34,8.13,4.71,0.0106
123785,0.00,14.24,7,4.91,55,877.0,0.56,878,13.56,23488,1.02,1.8545,9,15.00,25,34,8.23,5.10,0.0099
123890,0.00,14.32,7,4.94,55,877.0,0.56,878,13.58,23424,1.02,1.8570,9,15.00,25,35,8.25,4.71,0.0095
123993,0.00,14.16,7,4.92,55,876.9,0.56,877,13.56,23232,1.02,1.8585,9,15.00,25,35,8.22,5.10,0.0092
124097,0.00,14.24,7,4.94,55,876.9,0.56,884,13.55,23360,1.01,1.8608,9,15.00,25,35,8.29,5.10,0.0088
124203,0.00,14.40,7,4.96,55,876.9,0.56,890,13.56,23424,1.01,1.8635,9,15.00,25,35,8.41,5.10,0.0085
124306,0.00,14.24,7,4.96,55,876.9,0.56,891,13.57,23360,1.01,1.8628,9,15.00,25,35,8.35,5.10,0.0080
124410,0.00,14.24,7,4.93,55,876.9,0.56,893,13.56,25856,1.01,1.8620,9,15.00,25,35,8.33,5.10,0.0075
124514,0.00,14.40,7,4.92,55,876.9,0.56,888,14.08,26944,1.01,1.8598,9,15.00,25,34,8.27,5.10,0.0070
124618,0.00,14.32,7,4.95,55,876.8,0.56,888,14.11,27008,1.01,1.8570,9,15.00,25,34,8.33,5.10,0.0062
124722,0.00,14.16,7,4.96,55,876.8,0.56,891,14.12,26752,1.01,1.8548,9,15.00,25,34,8.35,5.10,0.0056
124825,0.00,14.40,7,4.96,55,876.8,0.56,895,14.09,26816,1.01,1.8500,9,15.00,25,34,8.30,5.10,0.0051
124930,0.00,14.32,7,4.93,55,876.8,0.56,894,14.09,27008,1.01,1.8495,9,15.00,25,34,8.39,5.10,0.0046
125034,0.00,14.16,7,4.97,55,876.8,0.56,833,13.95,25344,1.01,1.8473,9,15.00,25,34,8.37,5.10,0.0041
125138,0.00,14.40,7,4.98,55,876.8,0.56,892,13.86,25216,1.01,1.8433,9,15.00,25,34,8.27,5.10,0.0036
125242,0.00,14.24,7,4.95,55,876.8,0.56,892,14.08,26880,1.01,1.8413,9,15.00,25,34,8.27,5.10,0.0032
125345,0.00,14.00,7,4.94,55,876.8,0.56,892,14.11,26880,1.01,1.8393,9,15.00,25,34,8.23,5.10,0.0028
125450,0.00,14.32,7,4.96,55,876.7,0.56,892,14.10,26944,1.01,1.8328,9,15.00,25,34,8.27,5.10,0.0025
125554,0.00,14.32,7,4.97,55,876.6,0.56,888,14.11,26880,1.01,1.8328,9,15.00,25,34,8.32,5.10,0.0000
125657,0.00,14.24,7,4.95,55,876.5,0.56,893,14.10,26752,1.01,1.8330,9,15.00,25,34,8.27,5.10,0.0000
125762,0.00,14.24,7,4.93,55,876.4,0.56,897,14.08,26944,1.01,1.8317,9,15.00,25,34,8.32,5.10,0.0000
125865,0.00,14.32,7,4.95,55,876.4,0.56,891,14.07,28480,1.01,1.8310,9,15.00,25,34,8.28,5.10,0.0000
125969,0.00,14.24,7,4.95,55,876.4,0.56,889,14.37,28352,1.01,1.8315,9,15.00,25,34,8.25,5.10,0.0000
126073,0.00,14.24,7,4.93,55,876.3,0.56,894,14.08,26816,1.01,1.8308,9,15.00,25,34,8.29,5.10,0.0000
126177,0.00,14.32,7,4.93,55,876.3,0.56,899,14.09,27008,1.01,1.8302,9,15.00,25,34,8.34,5.10,0.0000
126282,0.00,14.24,7,4.94,55,876.3,0.56,900,14.12,26880,1.01,1.8300,9,15.00,25,34,8.34,5.10,0.0000
126385,0.00,14.24,7,4.94,55,876.3,0.56,896,14.10,26752,1.01,1.8265,9,15.00,25,34,8.22,5.10,0.0000
126489,0.00,14.40,7,4.93,55,876.3,0.56,892,14.07,26880,1.01,1.8260,9,15.00,25,34,8.27,5.10,0.0000
126593,0.00,14.32,7,4.94,55,876.2,0.56,893,14.10,26944,1.01,1.8245,9,15.00,25,34,8.28,5.10,0.0000
126697,0.00,14.24,7,4.92,55,876.2,0.56,895,14.12,26944,1.01,1.8257,9,15.00,25,34,8.30,5.10,0.0000
126801,0.00,14.40,7,4.93,55,876.2,0.56,891,14.08,26752,1.01,1.8242,9,15.00,25,34,8.28,5.10,0.0000
126904,0.00,14.24,7,4.94,55,876.2,0.56,889,14.08,26816,1.01,1.8255,9,15.00,25,34,8.25,5.10,0.0000
127009,0.00,14.24,7,4.93,55,876.2,0.56,893,14.11,26880,1.01,1.8253,9,15.00,25,34,8.28,5.10,0.0000
127113,0.00,14.32,7,4.92,55,876.2,0.56,895,14.09,26752,1.01,1.8248,9,15.00,25,34,8.30,5.10,0.0000
127217,0.00,14.24,7,4.93,55,876.2,0.56,894,13.87,25152,1.01,1.8248,9,15.00,25,34,8.29,5.10,0.0000
127320,0.00,14.24,7,4.94,55,876.2,0.55,895,14.08,26880,1.01,1.8225,9,15.00,25,34,8.30,5.10,0.0000
127425,0.00,14.40,7,4.93,55,876.2,0.55,892,14.11,26944,1.01,1.8217,9,15.00,25,34,8.19,5.10,0.0000
127529,0.00,14.24,7,4.92,55,876.2,0.55,888,14.11,26880,1.01,1.8213,9,15.00,25,34,8.15,5.10,0.0000
127633,0.00,14.32,7,4.92,55,876.2,0.55,891,14.10,26816,1.01,1.8233,9,15.00,25,34,8.22,5.10,0.0000
127738,0.00,14.40,7,4.93,55,876.2,0.55,887,14.08,26944,1.01,1.8235,9,15.00,25,34,8.26,5.10,0.0000
127841,0.00,14.24,7,4.93,55,876.1,0.56,890,14.11,27008,1.01,1.8248,9,15.00,25,34,8.25,5.10,0.0000
127946,0.00,14.24,7,4.92,55,875.9,0.56,894,14.17,26880,1.01,1.8248,9,15.00,25,34,8.30,5.10,0.0000
128050,0.00,14.32,7,4.92,55,875.8,0.56,897,14.34,28416,1.01,1.8233,9,15.00,25,34,8.23,5.10,0.0000
128153,0.00,14.24,7,4.93,55,875.8,0.55,894,14.16,27008,1.01,1.8215,9,15.00,25,34,8.19,5.10,0.0000
128257,0.00,14.24,7,4.93,55,875.8,0.55,834,14.11,26880,1.01,1.8193,9,15.00,25,34,8.21,5.10,0.0000
128361,0.00,14.32,7,4.92,55,875.7,0.55,898,14.10,26752,1.01,1.8168,9,15.00,25,34,8.23,5.10,0.0000
128465,0.00,14.24,7,4.91,55,875.7,0.55,898,14.02,26752,1.01,1.8145,9,15.00,25,34,8.23,5.10,0.0000
128569,0.00,14.24,7,4.92,55,875.7,0.55,834,14.09,26880,1.01,1.8133,9,15.00,25,34,8.20,4.71,0.0000
128673,0.00,14.32,7,4.92,55,875.7,0.55,896,14.11,26944,1.01,1.8120,9,15.00,25,34,8.22,5.10,0.0000
128776,0.00,14.24,7,4.93,55,875.6,0.55,890,14.11,26816,1.01,1.8110,9,15.00,25,34,8.17,5.10,0.0000
128881,0.00,14.00,7,4.92,55,875.6,0.55,893,14.09,26816,1.01,1.8115,9,15.00,25,34,8.28,5.10,0.0000
128985,0.00,14.32,7,4.92,55,875.6,0.55,894,14.09,27008,1.01,1.8108,9,15.00,25,34,8.19,5.10,0.0000
129088,0.00,14.32,7,4.93,55,875.6,0.55,887,14.12,26944,1.01,1.8100,9,15.00,25,34,8.13,5.10,0.0000
129192,0.00,14.24,7,4.93,55,875.6,0.55,892,14.11,26560,1.01,1.8108,9,15.00,25,34,8.15,5.10,0.0000
129296,0.00,14.24,7,4.92,55,875.6,0.55,892,13.85,25408,1.01,1.8100,9,15.00,25,34,8.18,5.10,0.0000
129400,0.00,14.32,7,4.92,55,875.6,0.55,894,13.80,26176,1.01,1.8108,9,15.00,25,34,8.31,5.10,0.0000
129505,0.00,14.24,7,4.92,55,875.6,0.55,833,14.12,26816,1.01,1.8100,9,15.00,25,34,8.19,5.10,0.0000
129608,0.00,14.24,7,4.92,55,875.4,0.55,897,14.09,26752,1.01,1.8117,9,15.00,25,34,8.22,5.10,0.0000
129713,0.00,14.32,7,4.92,55,875.3,0.55,897,14.08,27008,1.01,1.8108,9,15.00,25,34,8.22,5.10,0.0000
129816,0.00,14.24,7,4.91,55,875.3,0.55,898,14.12,26944,1.01,1.8103,9,15.00,25,34,8.23,5.10,0.0000
129920,0.00,14.24,7,4.91,55,875.2,0.55,897,14.16,26816,1.01,1.8097,9,15.00,25,34,8.23,5.10,0.0000
130024,0.00,14.32,7,4.92,55,875.2,0.55,958,14.09,26816,1.01,1.8093,9,15.00,25,34,8.23,4.71,0.0000
130128,0.00,14.24,7,4.92,55,875.1,0.55,892,14.11,28480,1.01,1.8090,9,15.00,25,34,8.17,5.10,0.0000
130233,0.00,14.24,7,4.91,55,875.1,0.55,893,14.36,28544,1.01,1.8088,9,15.00,25,34,8.19,4.71,0.0000
130338,0.00,14.32,7,4.91,55,875.0,0.55,892,14.08,26880,1.01,1.8085,9,15.00,25,34,8.17,5.10,0.0000
130442,0.00,14.24,7,4.92,55,875.0,0.55,888,14.09,26752,1.01,1.8083,9,15.00,25,34,8.14,4.71,0.0000
130546,0.00,14.24,7,4.92,55,875.0,0.55,892,14.08,26880,1.01,1.8083,9,15.00,25,34,8.18,5.10,0.0000
130650,0.00,14.40,7,4.92,55,875.0,0.55,888,14.10,26944,1.01,1.8080,9,15.00,25,34,8.15,4.71,0.0000
130754,0.00,14.24,7,4.92,55,875.0,0.55,888,14.11,26752,1.01,1.8080,9,15.00,25,34,8.15,5.10,0.0000
130858,0.00,14.24,7,4.92,55,875.0,0.55,892,14.08,26688,1.01,1.8080,9,15.00,25,34,8.18,4.71,0.0000
130963,0.00,14.32,7,4.91,55,875.0,0.55,887,14.08,26944,1.01,1.8080,9,15.00,25,34,8.17,5.10,0.0000
131066,0.00,14.16,7,4.91,55,875.0,0.55,889,14.12,27008,1.01,1.8113,9,15.00,25,34,8.24,4.71,0.0000
131170,0.00,14.24,7,4.91,55,875.0,0.55,894,14.10,26752,1.01,1.8103,9,15.00,25,34,8.19,5.10,0.0000
131275,0.00,14.40,7,4.92,55,875.0,0.55,833,14.07,26880,1.01,1.8097,9,15.00,25,34,8.21,4.71,0.0000
131380,0.00,14.24,7,4.91,55,875.0,0.55,896,14.54,29696,1.01,1.8093,9,15.00,25,34,8.21,5.10,0.0000
131483,0.00,14.24,7,4.91,55,875.0,0.55,903,14.34,28288,1.01,1.8100,9,15.00,25,34,8.28,5.10,0.0000
131587,0.00,14.32,7,4.91,55,875.0,0.55,906,14.09,26816,1.01,1.8073,9,15.00,25,34,8.21,5.10,0.0000
