Time (msec),Accelerator Pedal Angle (%),Battery Voltage (V),CL/OL Fueling* (status),Combined Throttle Request (D2WD610H diagnostic)* (%),Coolant Temperature (C),Effective Idle Speed Target (D2WD610H diagnostic)* (rpm),Engine Load (4-Byte)* (g/rev),Engine Speed (rpm),External Wideband AFR (D2WD610H master)* (estimated AFR (14.64 stoich)),External Wideband Input ADC (D2WD610H master)* (ADC counts),Final Fueling Base (4-byte)* (fuel-air equivalence ratio),Fuel Injector #1 Pulse Width (4-byte)* (ms),Idle Air Feedback Flags (D2WD610H diagnostic)* (raw flags),Ignition Total Timing (degrees),Intake Air Temperature (C),Manifold Absolute Pressure (kPa),Mass Airflow (g/s),Throttle Opening Angle (%),Transient Load Fuel Correction (D2WD610H diagnostic)* (raw additive factor)
52522,3.14,14.24,7,8.54,48,933.1,0.47,1279,13.13,20352,1.00,1.4895,4,24.50,23,28,10.93,8.24,0.0423
52627,4.71,14.24,7,10.31,48,933.1,0.52,1269,12.89,19072,1.12,1.7592,4,23.50,23,33,12.54,9.02,0.0334
52730,5.88,14.32,7,11.26,48,933.1,0.60,1403,12.86,18880,1.21,2.1713,4,13.00,23,38,17.41,10.98,0.2377
52835,5.88,14.24,7,11.40,48,933.1,0.71,1436,13.12,20352,1.27,2.6158,4,10.50,23,46,21.31,11.76,0.2472
52938,5.88,14.32,7,11.30,48,933.1,0.80,1336,12.59,16896,1.22,2.9090,4,16.50,23,50,21.42,11.76,0.1992
53042,5.88,14.24,7,11.29,48,933.1,0.88,1348,13.13,20480,1.19,3.1790,4,13.50,23,54,20.66,11.76,0.1785
53147,7.45,14.32,7,14.14,48,933.1,0.94,1459,14.12,27008,1.20,3.5168,4,13.00,23,56,25.41,11.76,0.1447
53250,9.80,14.16,7,16.13,48,933.1,1.03,1424,15.11,33472,1.22,3.8325,4,12.50,23,57,28.03,15.29,0.1493
53354,14.51,14.24,7,21.53,48,933.1,1.15,1438,15.10,33472,1.30,4.4700,4,12.00,23,67,32.19,18.43,0.1891
53458,17.65,14.24,7,23.84,48,933.1,1.23,1537,15.61,36608,1.34,5.1277,4,11.50,23,80,34.55,23.53,0.1565
53562,18.43,14.24,7,24.04,48,933.1,1.27,1488,16.13,40256,1.28,5.1608,4,11.00,23,87,33.38,25.10,0.1136
53666,18.82,14.24,7,24.45,48,933.1,1.31,1559,16.57,43136,1.28,5.3498,4,11.00,23,90,35.17,25.10,0.1000
53770,18.82,14.24,7,24.56,48,933.1,1.33,1617,17.12,46592,1.26,5.3922,4,11.00,23,90,36.68,25.49,0.0809
53874,18.82,14.32,7,24.54,48,933.1,1.35,1618,18.12,53248,1.25,5.4370,4,11.00,23,90,36.64,25.49,0.0699
53978,19.22,14.16,7,25.51,48,933.1,1.36,1678,18.13,53248,1.24,5.4450,4,11.00,23,90,38.34,25.88,0.0500
54081,21.57,14.24,7,27.82,48,933.1,1.37,1704,18.13,53248,1.23,5.4715,4,11.00,23,90,39.59,27.45,0.0525
54186,21.96,14.08,7,28.04,48,933.1,1.39,1751,18.12,53184,1.23,5.5492,4,11.00,23,92,41.57,29.02,0.0543
54292,21.96,14.24,7,28.11,48,933.1,1.41,1802,17.55,53376,1.23,5.5965,4,11.00,23,92,42.32,29.41,0.0461
54396,21.96,14.32,7,28.14,48,933.1,1.42,1834,16.66,45312,1.22,5.6443,4,11.00,23,92,43.33,29.41,0.0395
54500,21.57,14.32,7,28.25,48,933.1,1.42,1890,16.58,43200,1.21,5.6245,4,11.00,23,92,45.17,29.41,0.0272
54603,21.96,14.24,7,27.84,48,933.1,1.43,1898,16.14,40448,1.21,5.6290,4,11.00,23,92,45.34,29.80,0.0235
54708,21.96,14.24,7,28.31,48,933.1,1.43,1966,16.12,40064,1.21,5.6418,4,11.00,23,92,44.09,29.41,0.0201
54811,21.96,14.32,7,28.09,48,933.1,1.44,1996,15.34,35136,1.21,5.6493,4,11.00,23,92,48.35,29.41,0.0171
54916,21.96,14.24,7,28.36,48,933.1,1.44,2030,15.58,36544,1.20,5.6325,4,10.50,23,92,48.46,29.80,0.0148
55019,23.92,14.32,7,31.47,48,933.1,1.45,2072,15.62,36736,1.20,5.6830,4,10.00,23,92,50.58,30.98,0.0125
55124,25.49,14.16,7,32.03,48,933.1,1.47,2098,15.13,33728,1.22,5.8115,4,9.50,23,94,51.97,32.94,0.0256
55227,25.49,14.24,7,32.05,48,933.1,1.49,2051,14.57,30016,1.22,5.8952,4,9.00,23,95,55.37,33.33,0.0243
55331,25.88,14.24,7,32.36,48,933.1,1.51,2161,14.13,26944,1.23,5.9532,4,8.50,23,95,55.28,33.33,0.0111
55436,30.59,14.32,7,39.33,48,933.1,1.52,2193,14.13,27072,1.22,5.9880,4,7.50,23,96,54.19,35.69,0.0101
55539,35.69,14.24,7,42.18,48,933.1,1.56,2229,14.13,27008,1.25,6.2637,4,7.00,23,98,58.83,43.92,0.0309
55643,31.76,14.32,7,28.34,48,933.1,1.59,2270,14.35,28480,1.25,6.4105,4,5.50,23,99,60.88,43.92,0.0271
55747,1.57,14.32,7,8.06,48,933.1,1.50,2275,14.12,27264,1.22,6.2157,4,5.50,23,97,52.01,12.55,-0.1066
55850,0.00,14.00,7,6.28,48,933.1,1.27,2138,13.59,23552,1.00,4.7630,4,9.00,23,61,38.72,7.06,-0.2689
55954,0.00,14.24,7,6.13,48,933.1,0.97,2043,13.09,20416,0.75,0.0000,4,20.00,23,42,21.74,6.67,-0.4150
56059,0.00,14.24,7,5.75,48,933.1,0.77,1806,13.10,20224,0.68,0.0000,4,15.00,23,32,17.12,6.27,-0.3535
56163,0.00,14.32,7,5.62,48,933.1,0.63,1686,14.17,27008,0.72,0.0000,13,15.00,23,26,12.27,8.24,-0.2502
56267,0.00,14.32,7,5.79,48,933.1,0.55,1633,14.60,30144,0.86,1.6873,13,20.00,23,27,11.62,6.27,-0.1423
56370,0.39,14.24,7,6.28,48,933.1,0.50,1375,14.17,28992,0.88,1.5490,4,20.00,23,25,9.83,5.49,-0.1153
56475,4.31,14.32,7,9.08,48,933.1,0.49,1211,14.11,26880,0.91,1.4863,4,22.00,23,25,9.67,8.24,-0.0707
56579,4.71,14.32,7,9.47,48,933.1,0.54,1130,14.13,27008,1.04,1.7797,4,20.00,23,33,12.15,9.41,0.1135
56683,4.71,14.32,7,9.51,48,933.1,0.61,1202,14.12,27008,1.22,2.1692,4,19.50,23,41,13.22,9.80,0.2338
56788,4.71,14.32,7,9.81,48,933.1,0.70,1440,14.11,26880,1.25,2.5773,4,11.00,23,47,18.02,10.20,0.2212
56891,4.71,14.32,7,10.43,48,932.7,0.77,1670,12.87,18880,1.18,2.7677,4,11.00,23,46,24.41,10.59,0.1407
56995,4.71,14.24,7,10.64,48,932.8,0.78,1806,12.35,15360,1.08,2.7298,4,12.00,23,43,24.28,10.98,0.0485
57099,4.71,14.32,7,10.56,48,932.9,0.78,1708,13.12,20416,1.04,2.6467,4,19.00,23,42,22.82,10.98,0.0246
57203,4.71,14.08,7,10.50,48,932.5,0.79,1713,13.57,23360,1.04,2.6408,4,18.00,23,42,22.77,10.98,0.0225
57307,5.10,14.24,7,11.07,48,932.5,0.79,1760,13.59,23488,1.03,2.6665,4,18.50,23,42,23.51,10.98,0.0194
57411,5.49,14.32,7,11.21,48,932.2,0.79,1809,13.59,23552,1.03,2.6522,4,19.00,23,41,23.46,11.37,0.0160
57515,5.49,14.32,7,11.18,48,932.0,0.79,1777,13.57,23552,1.03,2.6440,4,19.00,23,42,23.53,11.76,0.0142
57618,5.49,14.24,7,11.15,48,931.8,0.81,1751,13.57,23424,1.04,2.6985,4,18.50,23,43,23.93,11.76,0.0309
57723,5.49,14.16,7,10.84,48,931.7,0.82,1795,13.63,24448,1.05,2.7692,4,18.50,23,44,24.70,11.76,0.1171
57827,5.10,14.32,7,10.91,48,931.6,0.82,1831,13.58,23616,1.03,2.7535,4,18.50,23,44,24.51,10.98,0.0124
57931,4.71,14.24,7,10.42,48,931.6,0.80,1814,14.10,26944,1.02,2.7220,4,18.50,23,42,23.90,10.98,-0.0062
58035,4.31,14.32,7,9.86,48,931.5,0.78,1828,14.10,26880,1.00,2.5987,4,19.00,23,41,23.47,10.59,-0.0192
58138,2.35,14.24,7,8.10,48,931.5,0.75,1842,14.13,26944,0.98,2.4728,4,20.00,23,39,21.88,9.41,-0.0493
58243,1.96,14.32,7,7.80,48,931.4,0.68,1829,14.11,27136,0.93,2.2027,4,21.50,23,36,18.15,8.24,-0.0982
58346,1.57,14.24,7,7.49,48,931.4,0.61,1832,13.66,25664,0.90,1.9525,4,24.00,23,31,16.25,7.84,-0.1070
58451,1.57,14.32,7,7.22,48,931.4,0.55,1882,13.58,23424,0.91,0.0000,4,27.00,23,29,14.93,7.84,-0.0994
58555,1.18,14.32,7,6.95,48,931.4,1.98,1918,13.13,20736,0.91,0.0000,4,29.00,23,26,13.31,7.45,-0.1013
58660,0.78,14.08,7,6.63,48,931.4,0.45,1864,13.12,20480,0.91,0.0000,4,31.00,23,24,12.09,7.06,-0.0989
58764,0.39,14.24,7,6.38,48,931.4,0.41,1874,13.11,20288,0.91,0.0000,4,32.00,23,23,11.17,6.67,-0.0889
58869,0.39,14.24,7,6.09,48,931.4,0.37,1884,13.13,20480,0.92,0.0000,4,32.50,23,21,10.25,6.27,-0.0873
58972,0.00,14.32,7,5.87,48,931.4,0.34,1868,13.10,20352,0.93,0.0000,4,32.50,23,20,9.66,6.27,-0.0743
59077,0.00,14.24,7,5.89,48,931.4,0.32,1888,12.86,18752,0.94,0.0000,4,20.00,23,18,9.01,5.88,-0.0681
59180,0.00,14.24,7,5.89,48,931.4,0.30,1870,13.56,23424,0.95,0.0000,4,20.00,23,17,8.61,5.88,-0.0553
59285,0.00,14.32,7,5.89,48,931.4,0.29,1878,14.12,26944,0.97,0.0000,4,20.00,23,17,8.44,5.88,-0.0380
59388,0.00,14.32,7,5.90,48,931.4,0.28,1877,14.60,30144,1.01,0.0000,4,20.00,23,17,8.53,5.88,0.0000
59493,0.00,14.24,7,5.91,48,931.4,0.27,1919,15.59,36608,1.01,0.0000,4,20.00,23,16,8.07,5.88,0.0000
59597,0.00,14.16,7,5.89,48,931.4,0.27,1872,15.57,36480,1.01,0.0000,4,20.00,23,16,8.30,5.88,0.0000
59700,0.00,14.32,7,5.88,48,931.4,0.27,1864,16.59,43136,1.01,0.0000,4,20.00,23,16,8.07,5.88,0.0000
59804,0.00,14.32,7,5.87,48,931.4,0.26,1858,18.58,56320,1.01,0.0000,4,20.00,23,16,8.10,5.88,0.0000
59909,0.00,14.24,7,5.89,48,931.4,0.26,1852,18.58,56320,1.01,0.0000,4,20.00,23,16,8.05,5.88,0.0000
60012,0.00,14.32,7,5.87,48,931.4,0.26,1838,18.60,56448,1.01,0.0000,4,20.00,23,16,7.96,5.88,0.0000
60116,0.00,14.24,7,5.90,48,931.4,0.26,1794,18.58,56256,1.01,0.0000,4,20.00,23,16,7.90,5.88,0.0000
60221,0.00,14.24,7,5.83,48,931.4,0.26,1826,18.59,56320,1.01,0.0000,4,20.00,23,16,7.88,5.88,0.0000
60324,0.00,14.32,7,5.89,48,931.4,0.26,1911,18.56,56192,1.01,0.0000,4,20.00,23,16,8.10,5.88,0.0000
60428,0.00,14.32,7,5.79,48,931.4,0.26,1795,18.58,56320,1.01,0.0000,4,20.00,23,16,7.85,5.88,0.0000
60531,0.00,14.32,7,5.86,48,931.4,0.26,1848,18.58,56256,1.01,0.0000,4,20.00,23,16,8.04,5.88,0.0000
60636,0.00,14.16,7,5.80,48,931.4,0.26,1786,18.60,56320,1.01,0.0000,4,20.00,23,16,7.78,5.88,0.0000
60740,0.00,14.24,7,5.83,48,931.4,0.26,1849,18.58,56320,1.01,0.0000,4,20.00,23,16,7.82,5.88,0.0000
60844,0.00,14.32,7,5.75,48,931.4,0.26,1788,18.79,57024,1.01,0.0000,4,20.00,23,16,5.36,5.88,0.0000
60948,0.00,14.08,7,5.77,48,931.4,0.26,1814,18.59,56256,1.01,0.0000,4,20.00,23,16,7.80,5.88,0.0000
61051,0.00,14.32,7,5.79,48,931.4,0.26,1846,18.57,56384,1.01,0.0000,4,20.00,23,16,7.83,5.88,0.0000
61156,0.00,14.32,7,5.73,48,930.9,0.26,1785,18.34,54784,1.01,0.0000,4,20.00,23,16,5.21,5.88,0.0000
61259,0.00,14.08,7,5.81,48,930.9,0.26,1792,18.40,54656,1.01,0.0000,4,20.00,23,16,7.56,5.88,0.0000
61364,0.00,14.24,7,5.74,48,930.6,0.26,1757,18.59,56256,1.01,0.0000,4,20.00,23,16,7.64,5.88,0.0000
61467,0.00,14.32,7,5.78,48,930.4,0.26,1784,18.59,56384,1.01,0.0000,4,20.00,23,16,7.78,5.88,0.0000
61572,0.00,14.24,7,5.70,48,930.2,0.26,1740,18.58,56320,1.01,0.0000,4,20.00,23,16,7.56,5.88,0.0000
61676,0.00,14.24,7,5.77,48,930.0,0.26,1778,18.58,56256,1.01,0.0000,4,20.00,23,16,7.72,5.88,0.0000
61780,0.00,14.16,7,5.71,48,930.0,0.26,1729,18.59,56256,1.01,0.0000,4,20.00,23,16,7.66,5.88,0.0000
61885,0.00,14.24,7,5.74,48,929.9,0.26,1761,18.59,56384,1.01,0.0000,4,20.00,23,16,5.24,5.88,0.0000
61988,0.00,14.32,7,5.70,48,929.8,0.26,1721,18.58,56192,1.01,0.0000,4,20.00,23,16,7.63,5.88,0.0000
62093,0.00,14.32,7,5.69,48,929.8,0.27,1738,18.58,56256,1.01,0.0000,4,20.00,23,17,7.70,5.88,0.0000
62196,0.00,14.32,7,5.68,48,929.7,0.27,1718,18.60,56192,1.01,0.0000,4,20.00,23,16,7.61,5.88,0.0000
62299,0.00,14.32,7,5.65,48,929.7,0.27,1711,18.60,56448,1.01,0.0000,4,20.00,23,17,5.17,5.88,0.0000
62404,0.00,14.24,7,5.74,48,929.7,0.27,1713,18.59,56256,1.01,0.0000,4,20.00,23,17,5.32,5.88,0.0000
62509,0.78,14.24,7,6.85,48,929.2,0.27,1692,18.59,56320,1.01,0.8872,4,20.00,23,17,7.77,5.88,0.0000
62613,1.96,14.16,7,7.73,48,929.4,0.28,1723,18.60,56320,1.01,0.8998,4,20.50,23,17,8.69,7.45,0.0000
62716,3.53,14.24,7,9.61,48,929.0,0.32,1678,18.59,56384,1.10,1.0363,4,21.50,23,20,10.20,8.24,0.1181
62821,4.71,14.24,7,10.27,48,928.7,0.39,1722,18.58,56256,1.20,1.3040,4,19.00,23,25,13.79,10.20,0.2143
62925,4.71,14.32,7,10.20,48,928.7,0.48,1676,18.57,56320,1.26,1.6958,4,24.00,23,31,16.68,10.59,0.2587
63028,4.71,14.32,7,10.24,48,928.5,0.56,1738,18.77,57984,1.26,2.0467,4,24.00,23,35,19.05,10.59,0.2272
63133,4.71,14.32,7,10.32,48,928.3,0.61,1744,18.59,56384,1.19,2.2233,4,23.50,23,37,19.93,10.59,0.1593
63236,4.71,14.32,7,10.29,48,928.2,0.65,1730,18.56,56192,1.13,2.3015,4,23.00,23,38,22.73,10.59,0.1140
63341,4.71,14.32,7,10.27,48,928.1,0.68,1716,18.33,54656,1.11,2.3780,4,22.00,23,38,22.95,10.59,0.0882
63444,4.71,14.32,7,10.30,48,928.1,0.70,1737,18.58,56320,1.08,2.4110,4,22.00,23,39,20.82,10.59,0.0668
63548,4.71,14.32,7,10.35,48,928.0,0.71,1754,18.59,56320,1.06,2.4268,4,21.50,23,39,21.30,10.59,0.0470
63653,4.71,14.24,7,10.32,48,928.0,0.71,1750,18.59,56320,1.04,2.3988,4,21.50,23,39,21.01,10.59,0.0256
63756,4.71,14.24,7,10.33,48,928.0,0.71,1754,0.00,62848,1.04,2.4085,4,21.00,23,39,21.03,10.59,0.0228
63860,4.71,14.16,7,10.38,48,927.9,0.71,1784,0.00,59968,1.03,2.4100,4,21.50,23,39,21.22,10.59,0.0197
63964,4.71,14.32,7,10.39,48,927.9,0.71,1782,18.58,56384,1.03,2.4143,4,21.50,23,38,20.84,10.59,0.0171
64068,3.92,14.32,7,9.81,48,927.9,0.71,1739,18.12,53248,1.03,2.3862,4,21.50,23,38,21.28,10.59,0.0146
64172,3.92,14.16,7,9.77,48,927.9,0.70,1811,17.40,52864,1.02,2.3818,4,22.00,23,38,20.34,10.20,-0.0061
64276,2.35,14.32,7,7.89,48,927.4,0.67,1805,17.12,46848,1.00,2.2590,4,22.50,23,36,19.22,8.63,-0.0224
64381,1.96,14.32,7,7.64,48,927.1,0.62,1802,16.60,43584,0.95,2.0395,4,24.00,23,33,16.77,8.24,-0.0767
64485,1.57,14.08,7,7.30,48,926.9,0.57,1798,16.58,43072,0.93,0.0000,4,26.00,23,30,14.98,7.84,-0.0838
64589,1.18,14.24,7,7.05,48,926.9,0.52,1806,16.60,43136,0.93,0.0000,4,28.00,23,28,13.72,7.45,-0.0843
64694,1.18,14.32,7,6.78,48,926.7,0.47,1815,15.59,36736,0.91,0.0000,4,30.00,23,25,12.35,7.06,-0.0941
64798,0.78,14.32,7,6.48,48,926.5,0.43,1814,15.10,33472,0.92,0.0000,4,31.50,23,23,11.22,6.67,-0.0956
64902,0.39,14.24,7,6.21,48,926.4,0.39,1822,15.59,36416,0.92,0.0000,4,31.50,23,22,10.23,6.27,-0.0887
65005,0.00,14.32,7,5.88,48,926.4,0.36,1800,15.60,36736,0.92,0.0000,4,32.00,23,20,9.45,6.27,-0.0820
65109,0.00,14.24,7,5.80,48,926.4,0.33,1851,15.59,36672,0.93,0.0000,4,20.00,23,19,8.90,5.88,-0.0759
65213,0.00,14.24,7,5.80,48,926.3,0.31,1801,16.11,40000,0.94,0.0000,4,20.00,23,17,8.45,5.88,-0.0604
65318,0.00,14.32,7,5.77,48,925.8,0.29,1772,16.56,43072,0.95,0.0000,4,20.00,23,17,8.01,5.88,-0.0481
65422,0.00,14.32,7,5.78,48,925.5,0.28,1786,17.89,51648,0.97,0.0000,4,20.00,23,17,8.06,5.88,-0.0312
65526,0.00,14.08,7,5.73,48,925.2,0.28,1757,0.00,65472,1.01,0.0000,4,20.00,23,16,7.80,5.88,0.0000
65631,0.00,14.24,7,5.76,48,925.0,0.27,1768,0.00,65472,1.01,0.0000,4,20.00,23,16,7.84,5.88,0.0000
65735,0.00,14.32,7,5.97,48,925.0,0.27,1731,0.00,65472,1.01,0.0000,13,20.00,23,17,7.99,5.88,0.0000
65839,0.00,14.32,7,5.80,48,924.8,0.28,1563,0.00,65472,1.01,0.9028,13,20.00,23,17,7.63,5.88,0.0000
65944,0.00,14.32,7,5.10,48,924.7,0.29,1473,0.00,65472,1.06,0.9853,13,15.00,23,19,7.88,5.88,0.0546
66047,0.00,14.24,7,5.25,48,924.6,0.31,1381,0.00,65472,1.06,1.0333,13,20.00,23,20,7.42,5.10,0.0483
66152,0.00,14.24,7,5.09,48,924.6,0.32,1291,0.00,65472,1.06,1.0708,13,20.00,23,20,7.30,5.10,0.0537
66256,46.67,14.32,7,71.77,48,924.6,0.42,1264,0.00,65472,1.06,1.1162,4,20.00,23,21,7.54,16.86,0.0647
66359,36.08,14.32,7,8.32,48,924.5,0.73,1265,0.00,65472,2.49,3.8644,4,20.00,23,91,29.43,75.69,1.5456
66464,0.00,14.24,7,5.17,48,924.5,0.99,1488,0.00,65472,1.77,4.3193,4,20.00,23,96,31.78,7.84,1.6546
66567,0.00,14.24,7,5.81,48,924.0,1.01,1737,0.00,65472,1.38,4.4192,4,20.00,23,65,31.12,6.67,0.1521
66671,0.00,14.32,7,6.05,48,924.1,0.84,1990,0.00,65472,1.02,3.1715,4,15.50,23,42,25.30,6.27,-0.0374
66776,0.00,14.16,7,6.31,48,927.7,0.64,2155,0.00,65472,0.75,0.0000,13,21.00,23,30,15.65,6.27,-0.2972
66879,0.00,14.24,7,6.39,48,923.7,0.49,2222,18.12,53312,0.76,0.0000,13,21.50,23,22,12.13,6.27,-0.2553
66983,0.00,14.32,7,6.42,48,923.5,0.38,2214,18.60,56320,0.78,0.0000,13,20.50,23,18,10.66,6.67,-0.2134
67087,0.00,14.32,7,6.55,48,923.3,0.33,2137,14.10,26944,0.84,0.0000,13,20.00,23,17,9.74,7.06,-0.1372
67191,0.00,14.32,7,6.43,48,923.1,0.30,2088,13.59,23680,0.92,0.0000,13,20.00,23,17,9.60,6.67,-0.0637
67295,0.00,14.24,7,6.38,48,923.0,0.29,2031,13.60,23616,0.97,0.0000,13,20.00,23,17,9.57,6.27,-0.0349
67398,0.00,14.24,7,6.31,49,923.0,0.28,1924,14.12,27072,1.01,0.0000,13,20.00,23,17,9.10,6.67,0.0000
67503,0.00,14.24,7,6.02,49,922.5,0.28,1974,13.90,26496,1.01,0.0000,13,20.00,23,17,9.06,6.27,0.0000
67607,0.00,14.32,7,5.93,49,922.1,0.28,1866,14.33,28352,1.01,0.0000,13,20.00,23,17,8.43,5.88,0.0000
67710,0.00,14.32,7,5.86,49,921.8,0.28,1830,15.62,36672,1.01,0.0000,13,20.00,23,17,8.30,5.88,0.0000
67814,0.00,14.16,7,5.79,49,921.5,0.28,1776,15.61,36800,1.01,0.0000,4,20.00,23,17,8.30,5.88,0.0000
67919,0.00,14.24,7,5.74,49,921.5,0.28,1758,18.74,56384,1.01,0.0000,4,20.00,23,17,8.21,5.88,0.0000
68022,0.00,14.32,7,5.67,49,921.4,0.28,1721,0.00,65472,1.01,0.0000,4,20.00,23,17,8.20,5.88,0.0000
68127,0.00,14.32,7,5.65,49,921.2,0.29,1692,0.00,65472,1.01,0.0000,4,20.00,23,18,8.18,5.49,0.0000
68231,0.00,14.08,7,5.63,49,921.2,0.29,1678,0.00,65472,1.01,0.0000,4,20.00,23,18,8.16,5.49,0.0000
68334,0.00,14.32,7,5.60,49,921.1,0.29,1642,0.00,65472,1.01,0.0000,4,20.00,23,18,7.85,5.49,0.0000
68438,0.00,14.24,7,5.61,49,921.0,0.29,1617,0.00,65472,1.01,0.0000,4,20.00,23,18,7.86,5.49,0.0000
68543,0.39,14.32,7,5.78,49,921.0,0.29,1610,0.00,65472,1.01,0.0000,4,20.00,23,18,8.01,5.49,0.0000
68646,0.78,14.08,7,6.75,49,921.0,0.30,1596,0.00,65472,1.01,0.9613,4,20.00,23,18,7.99,5.88,0.0000
68750,1.96,14.32,7,7.37,49,920.5,0.31,1582,0.00,65472,1.01,0.9788,4,20.50,23,19,8.81,7.06,0.0443
68854,2.35,14.32,7,8.04,49,920.2,0.34,1557,0.00,65472,1.09,1.1427,4,21.50,23,22,7.71,7.84,0.1135
68958,2.75,14.32,7,8.38,49,919.9,0.39,1549,0.00,65472,1.15,1.3310,4,22.50,23,25,11.90,8.24,0.1524
69062,3.14,14.32,7,8.61,49,919.9,0.44,1567,0.00,65472,1.17,1.5225,4,23.50,23,28,13.35,8.63,0.1573
69165,3.53,14.24,7,9.09,49,919.7,0.49,1549,0.00,65472,1.17,1.7143,4,24.00,23,31,14.66,9.02,0.1627
69269,3.92,14.24,7,9.67,49,919.6,0.54,1553,0.00,65472,1.17,1.9138,4,24.00,23,33,16.17,9.41,0.1591
69374,5.49,14.24,7,10.71,49,919.5,0.60,1559,0.00,65472,1.16,2.0860,4,23.50,23,36,17.83,10.98,0.1521
69477,5.88,14.24,7,11.23,49,919.0,0.67,1569,0.00,65472,1.18,2.3780,4,22.00,23,40,20.16,11.37,0.1747
69582,5.88,14.32,7,11.25,49,919.0,0.74,1594,0.00,65472,1.18,2.6528,4,20.00,23,43,22.74,11.76,0.1632
69686,5.88,14.32,7,11.34,49,918.6,0.80,1566,0.00,65472,1.15,2.8397,4,17.50,23,46,23.30,11.76,0.1315
69789,7.84,14.24,7,14.62,49,918.3,0.85,1552,0.00,65472,1.13,3.0023,4,15.50,23,48,23.94,12.55,0.1148
69894,10.20,14.24,7,15.65,49,918.5,0.96,1541,0.00,65472,1.15,3.2902,4,14.00,23,53,29.90,16.08,0.1580
69997,10.59,14.16,7,16.04,49,918.3,1.09,1635,0.00,65472,1.28,4.1833,4,12.50,23,61,34.38,16.47,0.1773
70101,10.59,14.24,7,16.00,49,918.0,1.18,1662,0.00,65472,1.31,4.7508,4,12.00,23,66,33.39,16.86,0.1587
70205,10.59,14.32,7,16.02,49,918.0,1.27,1625,0.00,65472,1.31,5.1405,4,11.50,23,69,37.00,16.86,0.1371
70309,10.59,14.24,7,16.25,49,917.9,1.30,1689,0.00,63168,1.28,5.3425,4,11.00,23,70,38.09,16.86,0.1022
70413,10.59,14.08,7,16.21,49,917.8,1.33,1646,18.59,56576,1.26,5.3830,4,11.00,23,69,37.43,16.86,0.0828
70517,10.59,14.32,7,16.27,49,917.7,1.34,1685,16.60,43520,1.25,5.4460,4,11.00,23,69,38.15,16.86,0.0728
70620,10.59,14.32,7,16.32,49,917.2,1.34,1718,16.12,40128,1.23,5.3850,4,11.00,23,69,38.50,16.86,0.0508
70725,10.59,14.24,7,16.29,49,917.2,1.35,1701,15.58,36608,1.22,5.3587,4,11.00,23,68,38.30,16.86,0.0449
70828,11.76,14.24,7,19.01,49,916.8,1.35,1749,14.58,29952,1.21,5.3368,4,11.00,23,69,38.98,17.25,0.0382
70932,14.90,14.24,7,20.92,49,916.5,1.37,1751,14.11,26944,1.21,5.3575,4,11.00,23,70,41.47,21.18,0.0558
71037,15.29,14.32,7,20.61,49,916.3,1.38,1761,14.10,27008,1.22,5.5020,4,11.00,23,79,40.72,21.57,0.0324
71141,15.29,14.32,7,20.54,49,916.1,1.38,1788,14.10,26880,1.21,5.4345,4,11.00,23,80,41.13,21.57,0.0278
71244,14.90,14.00,7,20.67,49,916.1,1.38,1786,14.13,26880,1.20,5.4215,4,11.00,23,81,43.36,21.57,0.0245
71348,14.90,14.24,7,21.02,49,916.0,1.38,1814,14.12,27136,1.20,5.4002,4,11.00,23,81,41.42,21.57,0.0209
71453,15.29,14.32,7,21.03,49,915.9,1.38,1845,15.13,33600,1.20,5.3838,4,11.00,23,81,42.35,21.57,0.0175
71556,15.29,14.24,7,21.01,49,915.9,1.38,1820,15.57,36480,1.19,5.3665,4,11.00,23,81,41.91,21.96,0.0153
71660,15.69,14.32,7,22.92,49,915.8,1.37,1852,14.13,26880,1.19,5.3478,4,11.00,23,81,42.44,21.96,0.0126
71764,25.49,14.32,7,33.17,49,915.3,1.37,1868,15.36,35392,1.19,5.3210,4,11.00,23,82,41.73,29.41,-0.0023
71868,28.24,14.24,7,34.17,49,915.3,1.42,1902,14.87,32064,1.21,5.4962,4,11.00,23,92,43.74,35.29,0.0392
71973,28.24,14.24,7,34.19,49,915.0,1.45,1903,14.83,30016,1.22,5.7080,4,11.00,23,95,47.50,35.69,0.0354
72076,28.24,14.24,7,34.22,49,914.7,1.47,1934,15.92,34752,1.22,5.8282,4,10.50,23,96,47.97,35.69,0.0258
72180,28.24,14.24,7,34.24,49,914.5,1.49,1961,16.14,40256,1.22,5.9013,4,10.50,23,96,48.85,35.69,0.0231
72283,28.24,14.24,7,34.25,49,914.4,1.50,1972,16.11,40128,1.22,5.8898,4,10.50,23,96,49.59,35.69,0.0130
72388,28.24,14.32,7,34.32,49,914.4,1.51,2019,15.59,36672,1.22,5.9640,4,10.00,23,96,50.66,35.69,0.0118
72491,28.63,14.00,7,34.97,49,914.3,1.51,2012,15.61,36672,1.22,6.0072,4,10.50,23,96,48.84,35.69,0.0109
72597,36.86,14.32,7,47.17,49,914.2,1.53,2072,15.58,36672,1.22,6.0358,4,9.50,23,97,52.84,40.78,0.0172
72701,51.37,14.24,7,58.36,49,914.1,1.56,2056,15.10,33344,1.24,6.2620,4,9.00,23,99,54.94,56.47,0.0267
72806,52.16,14.32,7,58.40,49,914.1,1.59,2098,14.84,31616,1.25,6.4097,4,9.00,23,101,54.64,61.18,0.0272
