Time (msec),Battery Voltage (V),CL/OL Fueling* (status),Coolant Temperature (C),Engine Load (4-Byte)* (g/rev),Engine Speed (rpm),External Wideband AFR (D2WD610H master)* (estimated AFR (14.64 stoich)),External Wideband Input ADC (D2WD610H master)* (ADC counts),Fuel Injector #1 Latency (4-byte)* (ms),Fuel Injector #1 Pulse Width (ms),Fuel Injector #1 Pulse Width (4-byte)* (ms),Fuel Pump Duty (%),Ignition Total Timing (degrees),Intake Air Temperature (C),Manifold Absolute Pressure (4-byte)* (kPa absolute),Mass Airflow (g/s),Throttle Opening Angle (%),Committed AVLS VE State (D2WD610H master)* (AVLS mode (1 low, 3 high)),Final Fueling Base (4-byte)* (fuel-air equivalence ratio),Transient Load Fuel Correction (D2WD610H diagnostic)* (raw additive factor)
47750,14.40,7,30,0.78,1311,14.64,30144,0.6573,3.33,2.5935,33.33,15.00,25,44.49,17.07,9.80,1,1.02,0.0000
47854,14.40,7,30,0.78,1315,14.59,30272,0.6382,3.33,2.5907,33.33,15.00,25,44.57,16.97,9.80,1,1.02,0.0000
47957,14.32,7,30,0.78,1314,14.60,30272,0.6408,3.33,2.5897,33.33,15.00,25,44.49,17.16,9.80,1,1.02,0.0000
48062,14.40,7,30,0.78,1311,14.62,30080,0.6478,3.33,2.5878,33.33,15.00,25,44.41,17.22,9.80,1,1.02,0.0000
48165,14.40,7,30,0.78,1312,14.37,30016,0.6382,3.33,2.5882,33.33,15.00,25,44.57,17.14,9.80,1,1.02,0.0000
48269,14.48,7,30,0.78,1311,14.36,28672,0.6382,3.33,2.5875,33.33,15.00,25,44.57,17.04,9.80,1,1.02,0.0000
48375,14.40,7,30,0.78,1303,14.63,30080,0.6360,3.33,2.5830,33.33,15.00,25,44.65,16.81,9.80,1,1.02,0.0000
48478,14.32,7,30,0.78,1302,14.59,30336,0.6502,3.33,2.5873,33.33,15.00,25,44.54,17.03,9.80,1,1.02,0.0000
48584,14.32,7,30,0.78,1301,14.61,30272,0.6478,3.33,2.5905,33.33,15.00,25,45.00,16.77,9.80,1,1.02,0.0000
48688,14.32,7,30,0.78,1304,14.62,30080,0.6312,3.33,2.5932,33.33,15.00,25,44.81,17.00,9.80,1,1.02,0.0000
48792,14.48,7,30,0.78,1302,14.59,30272,0.6620,3.33,2.5978,33.33,15.00,25,44.89,17.04,9.80,1,1.02,0.0000
48896,14.48,7,30,0.78,1303,14.62,30144,0.6430,3.33,2.5980,33.33,15.00,25,44.89,17.05,9.80,1,1.02,0.0000
49001,14.32,7,30,0.78,1306,14.62,30144,0.6360,3.33,2.6005,33.33,15.00,25,44.89,17.00,9.80,1,1.02,0.0000
49105,14.40,7,30,0.78,1310,14.58,30336,0.6382,3.33,2.6038,33.33,15.00,25,44.81,17.10,9.80,1,1.02,0.0000
49208,14.40,7,30,0.79,1307,14.67,31744,0.6360,3.33,2.6065,33.33,15.00,25,44.54,17.26,9.80,1,1.02,0.0000
49313,14.48,7,30,0.78,1310,14.62,30144,0.6478,3.33,2.6050,33.33,15.00,25,45.00,17.07,9.80,1,1.02,0.0000
49416,14.48,7,30,0.78,1322,14.60,30272,0.6408,3.33,2.6012,33.33,15.00,25,44.65,17.14,9.80,1,1.02,0.0000
49521,14.16,7,30,0.78,1319,14.62,30080,0.6382,3.33,2.5990,33.33,15.00,25,44.57,17.10,9.80,1,1.02,0.0000
49624,14.40,7,30,0.78,1320,14.60,30144,0.6455,3.33,2.6078,33.33,15.00,25,44.33,17.24,9.80,1,1.02,0.0000
49729,14.32,7,30,0.78,1328,14.59,30336,0.6382,3.33,2.5870,33.33,15.00,25,44.25,17.10,9.80,1,1.02,0.0000
49832,14.40,7,30,0.78,1320,14.62,30144,0.6620,3.33,2.5825,33.33,15.00,25,44.52,17.05,9.80,1,1.02,0.0000
49937,14.40,7,30,0.78,1303,14.61,30144,0.6430,3.33,2.5793,33.33,15.00,25,44.41,16.84,9.80,1,1.02,0.0000
50040,14.48,7,30,0.78,1302,14.60,30336,0.6360,3.33,2.5777,33.33,15.00,25,44.57,16.85,9.80,1,1.02,0.0000
50144,14.48,7,30,0.78,1305,14.62,30144,0.6382,3.33,2.5815,33.33,15.00,25,44.57,16.81,9.80,1,1.02,0.0000
50248,14.32,7,30,0.78,1304,14.57,30144,0.6525,3.33,2.5845,33.33,15.00,25,44.65,16.83,9.80,1,1.02,0.0000
50352,14.40,7,30,0.78,1299,14.35,28608,0.6550,3.33,2.5878,33.33,15.00,25,44.54,17.01,9.80,1,1.02,0.0000
50456,14.40,7,30,0.78,1304,14.62,29760,0.6288,3.33,2.5925,33.33,15.00,25,44.89,17.03,9.80,1,1.02,0.0000
50560,14.32,7,30,0.78,1298,14.60,30272,0.6620,3.33,2.5995,33.33,15.00,25,44.89,17.05,9.80,1,1.02,0.0000
50663,14.32,7,30,0.78,1300,14.62,30272,0.6335,3.33,2.6020,33.33,15.00,25,44.89,16.97,9.80,1,1.02,0.0000
50768,14.32,7,30,0.79,1304,14.63,30016,0.6288,3.33,2.6063,33.33,15.00,25,44.97,17.20,9.80,1,1.02,0.0000
50872,14.40,7,30,0.79,1304,14.60,30272,0.6620,3.33,2.6075,33.33,15.00,25,44.89,17.08,9.80,1,1.02,0.0000
50975,14.48,7,30,0.79,1311,15.14,30272,0.6408,3.33,2.6073,33.33,15.00,25,44.81,17.08,9.80,1,1.02,0.0000
51080,14.24,7,30,0.79,1306,14.62,33600,0.6408,3.33,2.6055,33.33,15.00,25,44.65,17.09,9.80,1,1.02,0.0000
51183,14.32,7,30,0.78,1311,14.59,30272,0.6312,3.33,2.6030,33.33,15.00,25,44.65,17.08,9.80,1,1.02,0.0000
51287,14.32,7,30,0.78,1315,14.86,30144,0.6335,3.33,2.6002,33.33,15.00,25,44.65,17.10,9.80,1,1.02,0.0000
51392,14.40,7,30,0.78,1315,14.62,30080,0.6408,3.33,2.5978,33.33,15.00,25,44.57,17.08,9.80,1,1.02,0.0000
51495,14.48,7,30,0.78,1306,14.60,30208,0.6335,3.33,2.5903,33.33,15.00,25,44.57,16.87,9.80,1,1.02,0.0000
51600,14.24,7,30,0.78,1303,14.60,30208,0.6478,3.33,2.5855,33.33,15.00,25,44.57,16.92,9.80,1,1.02,0.0000
51703,14.40,7,30,0.78,1308,14.61,30080,0.6288,3.33,2.5863,33.33,15.00,25,44.65,17.00,9.80,1,1.02,0.0000
51807,14.32,7,30,0.78,1310,14.59,30208,0.6335,3.33,2.5850,33.33,15.00,25,44.65,17.04,9.80,1,1.02,0.0000
51911,14.48,7,30,0.78,1302,14.61,30144,0.6455,3.33,2.5885,33.33,15.00,25,44.65,17.05,9.80,1,1.02,0.0000
52016,14.48,7,30,0.78,1307,15.17,33600,0.6382,3.33,2.5880,33.33,15.00,25,44.57,16.87,9.80,1,1.02,0.0000
52121,14.24,7,30,0.78,1310,14.59,30336,0.6430,3.33,2.5885,33.33,15.00,25,44.57,17.03,9.80,1,1.02,0.0000
52224,14.32,7,30,0.78,1304,14.62,30144,0.6335,3.33,2.5880,33.33,15.00,25,44.65,16.81,9.80,1,1.02,0.0000
52328,14.32,7,30,0.78,1308,14.60,30080,0.6312,3.33,2.5888,33.33,15.00,25,44.65,17.12,9.80,1,1.02,0.0000
52432,14.48,7,30,0.78,1312,14.35,29568,0.6430,3.33,2.5897,33.33,15.00,25,44.76,16.92,9.80,1,1.02,0.0000
52535,14.48,7,30,0.78,1318,14.51,28544,0.6360,3.33,2.5857,33.33,15.00,25,44.33,17.08,9.80,1,1.02,0.0000
52640,14.40,7,30,0.78,1317,14.61,30208,0.6620,3.33,2.5825,33.33,15.00,25,44.33,17.16,9.80,1,1.02,0.0000
52744,14.40,7,30,0.78,1312,14.59,30208,0.6382,3.33,2.5795,33.33,15.00,25,44.10,17.06,9.80,1,1.02,0.0000
52848,14.32,7,30,0.78,1319,14.62,30144,0.6455,3.33,2.5743,33.33,15.00,25,44.25,16.81,9.80,1,1.02,0.0000
52951,14.40,7,30,0.78,1317,14.60,30272,0.6620,3.33,2.5730,33.33,15.00,25,44.33,16.97,9.80,1,1.02,0.0000
53056,14.40,7,30,0.78,1307,14.60,30208,0.6382,3.33,2.5728,33.33,15.00,25,44.33,16.88,9.80,1,1.02,0.0000
53159,14.48,7,30,0.78,1301,14.63,30080,0.6360,3.33,2.5728,33.33,15.00,25,44.49,16.77,9.80,1,1.02,0.0000
53264,14.48,7,30,0.78,1307,14.60,30272,0.6360,3.33,2.5775,33.33,15.00,25,44.57,16.83,9.80,1,1.02,0.0000
53367,14.32,7,30,0.78,1304,14.59,30272,0.6478,3.33,2.5800,33.33,15.00,25,44.57,16.88,9.80,1,1.02,0.0000
53471,14.48,7,30,0.78,1302,14.63,31680,0.6550,3.33,2.5820,33.33,15.00,25,44.76,17.10,9.80,1,1.02,0.0000
53575,14.48,7,30,0.78,1311,14.60,30208,0.6408,3.33,2.5838,33.33,15.00,25,44.76,16.88,9.80,1,1.02,0.0000
53679,14.48,7,30,0.78,1312,14.59,30272,0.6382,3.33,2.5835,33.33,15.00,25,44.49,16.84,9.80,1,1.02,0.0000
53783,14.48,7,30,0.78,1302,14.62,30016,0.6382,3.33,2.5880,33.33,15.00,25,44.57,17.12,9.80,1,1.02,0.0000
53888,14.32,7,30,0.78,1304,14.59,30336,0.6455,3.33,2.5853,33.33,15.00,25,44.65,16.91,9.80,1,1.02,0.0000
53991,14.40,7,30,0.78,1304,14.60,30272,0.6478,3.33,2.5870,33.33,15.00,25,44.65,16.85,9.80,1,1.02,0.0000
54094,14.40,7,30,0.78,1316,14.63,30080,0.6360,3.33,2.5848,33.33,15.00,25,44.76,16.96,9.80,1,1.02,0.0000
54198,14.48,7,30,0.78,1312,14.60,30272,0.6360,3.33,2.5825,33.33,15.00,25,44.31,17.07,9.80,1,1.02,0.0000
54303,14.48,7,30,0.78,1311,14.62,30208,0.6335,3.33,2.5827,33.33,15.00,25,44.33,17.06,9.80,1,1.02,0.0000
54406,14.40,7,30,0.78,1315,14.62,30208,0.6620,3.33,2.5820,33.33,15.00,25,44.49,16.99,9.80,1,1.02,0.0000
54511,14.40,7,30,0.78,1314,14.56,30144,0.6455,3.33,2.5787,33.33,15.00,25,44.49,16.90,9.80,1,1.02,0.0000
54614,14.40,7,30,0.78,1312,14.37,28544,0.6382,3.33,2.5817,33.33,15.00,25,44.49,17.03,9.80,1,1.02,0.0000
54719,14.48,7,30,0.78,1310,14.62,30144,0.6478,3.33,2.5813,33.33,15.00,25,44.33,17.04,9.80,1,1.02,0.0000
54823,14.48,7,30,0.78,1316,15.13,30272,0.6430,3.33,2.5787,33.33,15.00,25,44.33,17.03,9.80,1,1.02,0.0000
54926,14.24,7,30,0.78,1310,14.61,33728,0.6382,3.33,2.5802,33.33,15.00,25,44.41,16.95,9.80,1,1.02,0.0000
55030,14.32,7,30,0.78,1306,14.62,30144,0.6335,3.33,2.5808,33.33,15.00,25,44.33,17.00,9.80,1,1.02,0.0000
55134,14.32,7,30,0.78,1309,14.59,30272,0.6360,3.33,2.5817,33.33,15.00,25,44.49,17.04,9.80,1,1.02,0.0000
55238,14.48,7,30,0.78,1316,14.61,30144,0.6620,3.33,2.5802,33.33,15.00,25,44.41,16.90,9.80,1,1.02,0.0000
55342,14.48,7,30,0.78,1314,14.62,30080,0.6408,3.33,2.5805,33.33,15.00,25,44.41,17.07,9.80,1,1.02,0.0000
55447,14.48,7,30,0.78,1316,14.59,30272,0.6502,3.33,2.5808,33.33,15.00,25,44.33,17.00,9.80,1,1.02,0.0000
55551,14.48,7,30,0.78,1323,14.86,31168,0.6430,3.33,2.5798,33.33,15.00,25,44.33,17.08,9.80,1,1.02,0.0000
55655,14.32,7,30,0.78,1320,14.61,30208,0.6478,3.33,2.5918,33.33,15.00,25,44.17,16.98,9.80,1,1.02,0.0000
55759,14.40,7,30,0.77,1320,14.59,30144,0.6430,3.33,2.5720,33.33,15.00,25,44.25,17.04,9.80,1,1.02,0.0000
55863,14.32,7,31,0.77,1316,14.61,30016,0.6382,3.33,2.5697,33.33,15.00,25,44.10,17.09,9.80,1,1.02,0.0000
55967,14.40,7,31,0.77,1324,15.14,33600,0.6598,3.33,2.5693,33.33,15.00,25,44.17,17.01,9.80,1,1.02,0.0000
56070,14.40,7,31,0.77,1320,14.60,30272,0.6382,3.33,2.5665,33.33,15.00,25,44.10,17.00,9.80,1,1.02,0.0000
56175,14.48,7,31,0.77,1313,14.63,30080,0.6502,3.33,2.5650,33.33,15.00,25,44.02,16.86,9.41,1,1.02,0.0000
56278,14.48,7,31,0.77,1323,14.60,30272,0.6455,3.07,2.5633,33.33,15.00,25,44.02,16.88,9.80,1,1.02,0.0000
56383,14.32,7,31,0.77,1311,14.60,30336,0.6455,3.33,2.5587,33.33,15.00,25,43.94,16.79,9.41,1,1.02,0.0000
56486,14.40,7,31,0.77,1314,14.62,30144,0.6573,3.07,2.5537,33.33,15.00,25,43.86,16.95,9.80,1,1.02,0.0000
56591,14.32,7,31,0.77,1317,14.58,30208,0.6430,3.33,2.5522,33.33,15.00,25,43.86,16.91,9.41,1,1.02,0.0000
56695,14.40,7,31,0.77,1326,14.36,28672,0.6502,3.07,2.5307,33.33,15.00,25,43.86,16.75,9.80,1,1.01,-0.0073
56798,14.40,7,31,0.77,1321,14.64,28416,0.6430,3.07,2.5475,33.33,15.00,25,43.51,16.84,9.80,1,1.02,0.0000
56903,14.48,7,31,0.77,1313,14.60,30272,0.6478,3.07,2.5270,33.33,15.00,25,43.86,16.96,9.80,1,1.02,0.0000
57006,14.48,7,31,0.77,1320,14.61,30272,0.6382,3.07,2.5445,33.33,15.00,25,43.86,16.74,9.80,1,1.01,-0.0075
57110,14.32,7,31,0.77,1315,14.62,30144,0.6430,3.07,2.5425,33.33,15.00,25,43.78,16.64,9.80,1,1.01,-0.0073
57215,14.40,7,31,0.77,1317,14.59,30336,0.6573,3.07,2.5405,33.33,15.00,25,43.78,17.01,9.80,1,1.02,0.0000
57319,14.32,7,31,0.77,1320,14.61,30144,0.6408,3.33,2.5427,33.33,15.00,25,43.86,16.73,9.80,1,1.02,0.0000
57422,14.40,7,31,0.77,1320,14.62,30080,0.6573,3.07,2.5405,33.33,15.00,25,43.86,16.77,9.80,1,1.02,0.0000
57526,14.40,7,31,0.77,1315,14.59,30272,0.6430,3.07,2.5413,33.33,15.00,25,43.86,16.81,9.80,1,1.02,0.0000
57630,14.48,7,31,0.77,1310,14.66,30208,0.6408,3.33,2.5440,33.33,15.00,25,43.94,16.89,9.41,1,1.02,0.0000
57734,14.48,7,31,0.77,1318,14.62,31744,0.6288,3.07,2.5460,33.33,15.00,25,43.86,16.86,9.80,1,1.02,0.0000
57838,14.24,7,31,0.77,1308,14.58,30272,0.6382,3.07,2.5455,33.33,15.00,25,44.02,16.71,9.80,1,1.02,0.0000
57941,14.32,7,31,0.77,1306,14.60,30144,0.6382,3.07,2.5478,33.33,15.00,25,44.02,16.85,9.80,1,1.02,0.0000
58046,14.40,7,31,0.77,1308,14.61,30080,0.6382,3.07,2.5480,33.33,15.00,25,44.10,16.64,9.41,1,1.02,0.0000
58150,14.48,7,31,0.77,1317,14.60,30336,0.6620,3.07,2.5528,33.33,15.00,25,44.17,16.76,9.80,1,1.02,0.0000
58255,14.48,7,31,0.77,1312,14.89,30144,0.6408,3.07,2.5550,33.33,15.00,25,44.10,16.81,9.80,1,1.02,0.0000
58358,14.16,7,31,0.77,1312,14.73,33728,0.6455,3.07,2.5550,33.33,15.00,25,44.10,16.88,9.80,1,1.02,0.0000
58462,14.40,7,31,0.77,1320,14.59,30272,0.6408,3.07,2.5573,33.33,15.00,25,44.02,16.87,9.80,1,1.02,0.0000
58567,14.32,7,31,0.77,1322,14.63,30016,0.6430,3.33,2.5583,33.33,15.00,25,44.02,16.92,9.80,1,1.02,0.0000
58671,14.40,7,31,0.77,1323,14.60,30208,0.6502,3.07,2.5565,33.33,15.00,25,43.75,16.88,9.80,1,1.02,0.0000
58776,14.40,7,31,0.77,1314,14.37,30080,0.6430,3.07,2.5510,33.33,15.00,25,43.86,16.86,9.80,1,1.02,0.0000
58879,14.48,7,31,0.77,1321,14.38,28480,0.6478,3.33,2.5490,33.33,15.00,25,43.86,16.83,9.80,1,1.02,0.0000
58983,14.48,7,31,0.77,1318,14.60,30272,0.6288,3.07,2.5470,33.33,15.00,25,44.02,16.83,9.80,1,1.02,0.0000
59086,14.16,7,31,0.77,1313,14.60,30336,0.6360,3.33,2.5460,33.33,15.00,25,43.94,16.98,9.80,1,1.02,0.0000
59192,14.32,7,31,0.77,1318,14.62,30144,0.6335,3.07,2.5457,33.33,15.00,25,43.75,16.71,9.80,1,1.02,0.0000
59296,14.32,7,31,0.77,1319,14.59,30208,0.6382,3.07,2.5475,33.33,15.00,25,43.94,16.74,9.80,1,1.02,0.0000
59401,14.32,7,31,0.77,1317,14.60,30208,0.6408,3.07,2.5465,33.33,15.00,25,43.94,16.87,9.80,1,1.02,0.0000
59504,14.32,7,31,0.77,1321,14.62,30080,0.6265,3.07,2.5453,33.33,15.00,25,43.94,16.77,9.80,1,1.02,0.0000
59609,14.48,7,31,0.77,1326,14.59,30208,0.6408,3.33,2.5442,33.33,15.00,25,43.78,16.93,9.80,1,1.02,0.0000
59713,14.40,7,31,0.77,1320,14.62,30208,0.6335,3.07,2.5427,33.33,15.00,25,43.96,16.89,9.80,1,1.02,0.0000
59816,14.48,7,31,0.77,1318,14.86,31744,0.6408,3.07,2.5400,33.33,15.00,25,43.86,16.86,9.80,1,1.02,0.0000
59921,14.48,7,31,0.77,1324,14.59,30272,0.6265,3.07,2.5393,33.33,15.00,25,43.78,16.81,9.80,1,1.02,0.0000
60026,14.16,7,31,0.77,1320,14.61,30144,0.6382,3.33,2.5395,33.33,15.00,25,43.70,16.82,9.80,1,1.02,0.0000
60130,14.40,7,31,0.77,1320,14.84,30080,0.6288,3.07,2.5393,33.33,15.00,25,43.70,16.90,9.80,1,1.02,0.0000
60233,14.32,7,31,0.76,1322,14.71,33728,0.6382,3.07,2.5373,33.33,15.00,25,43.70,16.84,9.80,1,1.02,0.0000
60337,14.40,7,31,0.76,1326,15.11,30080,0.6573,3.07,2.5345,33.33,15.00,25,43.70,16.79,9.80,1,1.02,0.0000
60442,14.40,7,31,0.76,1322,14.62,33600,0.6382,3.07,2.5365,33.33,15.00,25,43.70,16.90,9.80,1,1.02,0.0000
60545,14.48,7,31,0.76,1319,14.60,30272,0.6645,3.07,2.5362,33.33,15.00,25,43.70,16.88,9.80,1,1.02,0.0000
60648,14.48,7,31,0.76,1324,14.63,30144,0.6360,3.07,2.5345,33.33,15.00,25,43.70,16.80,9.80,1,1.02,0.0000
60753,14.40,7,31,0.76,1310,14.61,30208,0.6620,3.07,2.5340,33.33,15.00,25,43.70,16.78,9.80,1,1.02,0.0000
60858,14.40,7,31,0.76,1315,14.56,30336,0.6430,3.07,2.5370,33.33,15.00,25,43.86,16.78,9.41,1,1.02,0.0000
60961,14.32,7,31,0.77,1316,14.91,30016,0.6382,3.07,2.5380,33.33,15.00,25,43.86,16.71,9.80,1,1.02,0.0000
61064,14.40,7,31,0.77,1315,15.13,32064,0.6598,3.07,2.5405,33.33,15.00,25,43.94,16.78,9.80,1,1.02,0.0000
61168,14.40,7,31,0.77,1312,14.60,30464,0.6430,3.07,2.5433,33.33,15.00,25,44.02,16.85,9.80,1,1.02,0.0000
61273,14.48,7,31,0.77,1300,15.17,33536,0.6408,3.33,2.5448,33.33,15.00,25,44.02,16.71,9.80,1,1.02,0.0000
61377,14.40,7,31,0.77,1311,15.13,33728,0.6360,3.07,2.5478,33.33,15.00,25,44.02,16.65,9.80,1,1.02,0.0000
61480,14.40,7,31,0.77,1306,15.14,33664,0.6620,3.07,2.5497,33.33,15.00,25,44.02,16.80,9.41,1,1.02,0.0000
61584,14.40,7,31,0.77,1310,15.16,33600,0.6430,3.07,2.5482,33.33,15.00,25,44.02,16.88,9.41,1,1.02,0.0000
61689,14.40,7,31,0.77,1310,15.13,33664,0.6382,3.07,2.5475,33.33,15.00,25,43.70,16.67,9.41,1,1.02,0.0000
61792,14.48,7,31,0.77,1316,14.62,30272,0.6455,3.33,2.5415,33.33,15.00,25,43.70,16.49,9.41,1,1.02,0.0000
61898,14.48,7,31,0.77,1312,14.87,30144,0.6312,3.07,2.5375,33.33,15.00,25,43.78,16.62,9.41,1,1.02,0.0000
62003,14.32,7,31,0.76,1314,14.71,30528,0.6408,3.07,2.5350,33.33,15.00,25,43.70,16.78,9.41,1,1.02,0.0000
62106,14.32,7,31,0.76,1319,15.17,35328,0.6360,3.07,2.5300,33.33,15.00,25,43.62,16.60,9.41,1,1.02,0.0000
62210,14.32,7,31,0.76,1316,14.69,33536,0.6265,3.07,2.5228,33.33,15.00,25,43.73,16.59,9.41,1,1.02,0.0000
62313,14.48,7,31,0.76,1314,14.59,30272,0.6360,3.07,2.5228,33.33,15.00,25,43.62,16.66,9.41,1,1.02,0.0000
62418,14.40,7,31,0.76,1318,14.62,30080,0.6335,3.07,2.5188,33.33,15.00,25,43.46,16.45,9.41,1,1.02,0.0000
62523,14.48,7,31,0.76,1318,14.62,30144,0.6430,3.07,2.5145,33.33,15.00,25,43.38,16.53,9.41,1,1.02,0.0000
62626,14.48,7,31,0.76,1310,14.60,30336,0.6382,3.07,2.5137,33.33,15.00,25,43.38,16.55,9.41,1,1.02,0.0000
62731,14.32,7,31,0.76,1304,14.62,30208,0.6550,3.07,2.5150,33.33,15.00,25,43.62,16.53,9.41,1,1.02,0.0000
62834,14.32,7,31,0.76,1307,14.61,30144,0.6598,3.07,2.5173,33.33,15.00,25,43.70,16.60,9.41,1,1.02,0.0000
62938,14.32,7,31,0.76,1311,14.60,30272,0.6455,3.07,2.5213,33.33,15.00,25,43.70,16.64,9.41,1,1.02,0.0000
63043,14.48,7,31,0.76,1306,14.38,29952,0.6382,3.07,2.5232,33.33,15.00,25,43.78,16.72,9.41,1,1.02,0.0000
63146,14.48,7,31,0.76,1309,14.36,28608,0.6360,3.07,2.5270,33.33,15.00,25,43.70,16.61,9.41,1,1.02,0.0000
63252,14.32,7,31,0.76,1310,14.60,30336,0.6598,3.07,2.5270,33.33,15.00,25,43.86,16.51,9.41,1,1.02,0.0000
63354,14.40,7,31,0.76,1310,14.62,30080,0.6598,3.07,2.5295,33.33,15.00,25,43.94,16.69,9.41,1,1.02,0.0000
63458,14.32,7,31,0.76,1307,15.14,33664,0.6455,3.07,2.5315,33.33,15.00,25,43.86,16.75,9.41,1,1.02,0.0000
63562,14.40,7,31,0.76,1311,14.60,30272,0.6382,3.07,2.5347,33.33,15.00,25,43.94,16.66,9.41,1,1.02,0.0000
63666,14.40,7,31,0.76,1324,14.63,30016,0.6335,3.07,2.5377,33.33,15.00,25,43.70,16.77,9.41,1,1.02,0.0000
63770,14.48,7,31,0.76,1312,15.14,33792,0.6430,3.07,2.5345,33.33,15.00,25,43.62,16.75,9.41,1,1.02,0.0000
63874,14.40,7,31,0.76,1312,15.13,33792,0.6382,3.07,2.5303,33.33,15.00,25,43.70,16.59,9.41,1,1.02,0.0000
63977,14.40,7,31,0.76,1314,15.15,33536,0.6312,3.07,2.5285,33.33,15.00,25,43.70,16.69,9.41,1,1.02,0.0000
64082,14.40,7,31,0.76,1320,15.30,33792,0.6455,3.07,2.5300,33.33,15.00,25,43.70,16.72,9.41,1,1.02,0.0000
64186,14.40,7,31,0.76,1322,15.40,35264,0.6382,3.07,2.5295,33.33,15.00,25,43.62,16.51,9.41,1,1.02,0.0000
64290,14.48,7,31,0.76,1320,14.64,33664,0.6430,3.07,2.5248,33.33,15.00,25,43.38,16.65,9.41,1,1.02,0.0000
64393,14.48,7,31,0.76,1324,14.60,30208,0.6288,3.07,2.5223,33.33,15.00,25,43.38,16.68,9.41,1,1.02,0.0000
64498,14.48,7,31,0.76,1313,15.15,30144,0.6408,3.07,2.5165,33.33,15.00,25,43.38,16.50,9.41,1,1.02,0.0000
64601,14.40,7,31,0.76,1309,15.16,33664,0.6360,3.07,2.5135,33.33,15.00,25,43.54,16.62,9.41,1,1.02,0.0000
64706,14.32,7,31,0.76,1313,14.59,33792,0.6360,3.07,2.5170,33.33,15.00,25,43.70,16.64,9.41,1,1.02,0.0000
64809,14.40,7,31,0.76,1314,14.62,30144,0.6620,3.07,2.5192,33.33,15.00,25,43.73,16.61,9.41,1,1.02,0.0000
64914,14.40,7,31,0.76,1313,14.62,30144,0.6455,3.07,2.5223,33.33,15.00,25,43.70,16.71,9.41,1,1.02,0.0000
65017,14.48,7,31,0.76,1314,14.60,30336,0.6455,3.07,2.5245,33.33,15.00,25,43.62,16.76,9.41,1,1.02,0.0000
65121,14.48,7,32,0.76,1320,14.59,30016,0.6430,3.07,2.5257,33.33,15.00,25,43.70,16.60,9.41,1,1.02,0.0000
65225,14.24,7,32,0.76,1317,14.89,32064,0.6408,3.07,2.5242,33.33,15.00,25,43.38,16.64,9.41,1,1.02,0.0000
65329,14.40,7,32,0.76,1316,14.59,29952,0.6478,3.07,2.5208,33.33,15.00,25,43.46,16.86,9.41,1,1.02,0.0000
65434,14.32,7,32,0.76,1324,15.17,33664,0.6430,3.07,2.5202,33.33,15.00,25,43.46,16.63,9.41,1,1.02,0.0000
65536,14.40,7,32,0.76,1324,15.14,33728,0.6478,3.07,2.5168,33.33,15.00,25,43.38,16.45,9.41,1,1.02,0.0000
65641,14.40,7,32,0.76,1319,15.14,33792,0.6455,3.07,2.5150,33.33,15.00,25,43.38,16.66,9.41,1,1.02,0.0000
65745,14.48,7,32,0.76,1310,15.17,33600,0.6430,3.07,2.5143,33.33,15.00,25,43.46,16.59,9.41,1,1.02,0.0000
65849,14.48,7,32,0.76,1314,15.12,33792,0.6288,3.07,2.4962,33.33,15.00,25,43.46,16.52,9.41,1,1.02,0.0000
65953,14.32,7,32,0.76,1308,14.92,33664,0.6430,3.07,2.5148,33.33,15.00,25,43.62,16.51,9.41,1,1.02,0.0000
66057,14.40,7,32,0.76,1305,14.61,30080,0.6455,3.07,2.5195,33.33,15.00,25,43.62,16.68,9.41,1,1.02,0.0000
66160,14.40,7,32,0.76,1305,15.12,30208,0.6382,3.07,2.5202,33.33,15.00,25,43.70,16.44,9.41,1,1.02,0.0000
66265,14.48,7,32,0.76,1311,15.39,35328,0.6478,3.07,2.5265,33.33,15.00,25,43.78,16.68,9.41,1,1.02,0.0000
66368,14.48,7,32,0.76,1305,15.15,35264,0.6265,3.07,2.5285,33.33,15.00,25,43.86,16.69,9.41,1,1.02,0.0000
66473,14.40,7,32,0.76,1308,15.10,33728,0.6360,3.07,2.5293,33.33,15.00,25,43.78,16.68,9.41,1,1.02,0.0000
66577,14.40,7,32,0.76,1308,14.61,33664,0.6455,3.07,2.5337,33.33,15.00,25,43.94,16.73,9.41,1,1.02,0.0000
66680,14.40,7,32,0.76,1318,14.63,30080,0.6382,3.07,2.5318,33.33,15.00,25,43.70,16.55,9.41,1,1.02,0.0000
66785,14.48,7,32,0.76,1318,15.13,31808,0.6620,3.07,2.5328,33.33,15.00,25,43.54,17.02,9.41,1,1.02,0.0000
66888,14.48,7,32,0.76,1314,15.16,33664,0.6360,3.07,2.5310,33.33,15.00,25,43.70,16.83,9.41,1,1.02,0.0000
66993,14.32,7,32,0.76,1310,15.15,33664,0.6502,3.07,2.5257,33.33,15.00,25,43.62,16.60,9.41,1,1.02,0.0000
67096,14.32,7,32,0.76,1311,15.13,33792,0.6573,3.07,2.5268,33.33,15.00,25,43.70,16.51,9.41,1,1.02,0.0000
67200,14.32,7,32,0.76,1306,15.14,33536,0.6288,3.07,2.5278,33.33,15.00,25,43.86,16.68,9.41,1,1.02,0.0000
